,Room Heat Gain [W]
76.88333333333334,-5.96145708241933
76.9,-5.950051240847745
76.91666666666667,-5.938694693620714
76.93333333333334,-5.927391612247379
76.95,-5.916145963507536
76.96666666666667,-5.904961511360747
76.98333333333333,-5.89384181962237
77.0,-5.882790254827019
77.01666666666667,-5.912847490327575
77.03333333333333,-5.926171258202059
77.05,-5.929782496948091
77.06666666666666,-5.927758884706289
77.08333333333333,-5.922471456179528
77.1,-5.915301037722933
77.11666666666666,-5.907053475792766
77.13333333333334,-5.8982004078898775
77.15,-5.889018955581878
77.16666666666667,-5.879672832424115
77.18333333333334,-5.87025947898829
77.2,-5.860837486927922
77.21666666666667,-5.851442578820479
77.23333333333333,-5.842096936875904
77.25,-5.832814663359678
77.26666666666667,-5.823604986826914
77.28333333333333,-5.814474153490479
77.3,-5.805426548987115
77.31666666666666,-5.796465369559814
77.33333333333333,-5.7875930269861255
77.35,-5.778811396723696
77.36666666666666,-5.770121972024901
77.38333333333334,-5.761525961916209
77.4,-5.753024355024968
77.41666666666667,-5.744617962234319
77.43333333333334,-5.736307445991345
77.45,-5.728093341168028
77.46666666666667,-5.719976070506561
77.48333333333333,-5.711955956010468
77.5,-5.704033227678758
77.51666666666667,-5.696208031026932
77.53333333333333,-5.68848043224463
77.55,-5.680850423269825
77.56666666666666,-5.673317925504508
77.58333333333333,-5.665882793248413
77.6,-5.658544816662694
77.61666666666666,-5.6513037245063895
77.63333333333334,-5.644159186136895
77.65,-5.637110814310643
77.66666666666667,-5.630158166631562
77.68333333333334,-5.623300747845004
77.7,-5.6165380118065285
77.71666666666667,-5.60986936307404
77.73333333333333,-5.603294158968117
77.75,-5.596811711321137
77.76666666666667,-5.59042128822972
77.78333333333333,-5.584122115914829
77.8,-5.577913380381885
77.81666666666666,-5.571794229528935
77.83333333333333,-5.565763774488229
77.85,-5.559821091797714
77.86666666666666,-5.553965224915502
77.88333333333334,-5.548195186076926
77.9,-5.542509958110008
77.91666666666667,-5.536908495937292
77.93333333333334,-5.531389728624159
77.95,-5.525952560630401
77.96666666666667,-5.520595873788591
77.98333333333333,-5.515318528749003
78.0,-5.510119366726781
78.01666666666667,-5.453700335665641
78.03333333333333,-5.418366806698184
78.05,-5.395344896663906
78.06666666666666,-5.37953955892417
78.08333333333333,-5.367988819325683
78.1,-5.3589682403354875
78.11666666666666,-5.351471893102386
78.13333333333334,-5.3449114009464855
78.15,-5.338941329694372
78.16666666666667,-5.333357808835657
78.18333333333334,-5.32803961640736
78.2,-5.322913901668134
78.21666666666667,-5.317936210948896
78.23333333333333,-5.3130788250012335
78.25,-5.308323931180621
78.26666666666667,-5.303659611016773
78.28333333333333,-5.2990774713492215
78.3,-5.294571236620671
78.31666666666666,-5.290135905724735
78.33333333333333,-5.2857672415678625
78.35,-5.281461458481222
78.36666666666666,-5.277215028596193
78.38333333333334,-5.273024560215243
78.4,-5.268886721172854
78.41666666666667,-5.264798190509411
78.43333333333334,-5.260755628665167
78.45,-5.256755660328175
78.46666666666667,-5.252794865484831
78.48333333333333,-5.248869776973501
78.5,-5.244976882590091
78.51666666666667,-5.241112629868224
78.53333333333333,-5.237273433767848
78.55,-5.2334556855213465
78.56666666666666,-5.22965576316
78.58333333333333,-5.225870042056757
78.6,-5.22209490630596
78.61666666666666,-5.218326759965673
78.63333333333334,-5.214562037740431
78.65,-5.2107972157854725
78.66666666666667,-5.207028821778261
78.68333333333334,-5.2032534440152896
78.7,-5.199467740335161
78.71666666666667,-5.195668445848037
78.73333333333333,-5.1918523799043745
78.75,-5.188016452458791
78.76666666666667,-5.184157669238243
78.78333333333333,-5.180273136611285
78.8,-5.176360064919011
78.81666666666666,-5.172415772055369
78.83333333333333,-5.168437685516066
78.85,-5.164423344135832
78.86666666666666,-5.160370399072852
78.88333333333334,-5.156276614606736
78.9,-5.152139867788412
78.91666666666667,-5.147958148222134
78.93333333333334,-5.143729556973729
78.95,-5.139452305509784
78.96666666666667,-5.135124713886201
78.98333333333333,-5.130745209031901
79.0,-5.126312322449618
79.01666666666667,-5.070527812973012
79.03333333333333,-5.035696978614776
79.05,-5.01304597533131
79.06666666666666,-4.997479903270653
79.08333333333333,-4.986037038750393
79.1,-4.976993294230086
79.11666666666666,-4.9693431854986105
79.13333333333334,-4.962498872063573
79.15,-4.956115543393768
79.16666666666667,-4.949990037285371
79.18333333333334,-4.94400192300623
79.2,-4.938079222542141
79.21666666666667,-4.93217843667159
79.23333333333333,-4.926272883702336
79.25,-4.920345872994559
79.26666666666667,-4.9143866956071784
79.28333333333333,-4.908388258394215
79.3,-4.902345679071599
79.31666666666666,-4.89625544570315
79.33333333333333,-4.890114908545149
79.35,-4.883921968491886
79.36666666666666,-4.877674883647497
79.38333333333334,-4.871372146930131
79.4,-4.8650124069642935
79.41666666666667,-4.858594416599347
79.43333333333334,-4.852116998567286
79.45,-4.845579022524631
79.46666666666667,-4.838979390148605
79.48333333333333,-4.832317025164995
79.5,-4.825590867547563
79.51666666666667,-4.818799870057073
79.53333333333333,-4.811942997477733
79.55,-4.805019226696982
79.56666666666666,-4.798027548411755
79.58333333333333,-4.79096696910273
79.6,-4.783836514029099
79.61666666666666,-4.776635230302028
79.63333333333334,-4.769362190147858
79.65,-4.762016494363869
79.66666666666667,-4.754597275245965
79.68333333333334,-4.747103700148648
79.7,-4.739534974164311
79.71666666666667,-4.731890342836236
79.73333333333333,-4.724169094685165
79.75,-4.716370563323267
79.76666666666667,-4.708494129042716
79.78333333333333,-4.700539220772774
79.8,-4.6925053168564395
79.81666666666666,-4.684391946181988
79.83333333333333,-4.676198688946491
79.85,-4.667925176672505
79.86666666666666,-4.659571092670884
79.88333333333334,-4.651136171656572
79.9,-4.642620199745173
79.91666666666667,-4.634023013583567
79.93333333333334,-4.625344499890825
79.95,-4.616584594491451
79.96666666666667,-4.607743281416492
79.98333333333333,-4.598820591791431
80.0,-4.589816602424654
80.01666666666667,-4.498656434812957
80.03333333333333,-4.4410307567518315
80.05,-4.40290349512627
80.06666666666666,-4.376124777365783
80.08333333333333,-4.355957705228222
80.1,-4.339645493640899
80.11666666666666,-4.325581022024418
80.13333333333334,-4.312825299448294
80.15,-4.300828083869927
80.16666666666667,-4.289265668840304
80.18333333333334,-4.277946610973599
80.2,-4.26675687444675
80.21666666666667,-4.255627858882247
80.23333333333333,-4.244517722600263
80.25,-4.233400439145637
80.26666666666667,-4.2222593574428435
80.28333333333333,-4.211083390285389
80.3,-4.199864740734861
80.31666666666666,-4.1885975320221895
80.33333333333333,-4.177276972010467
80.35,-4.165898836042877
80.36666666666666,-4.154459142597953
80.38333333333334,-4.1429539475321935
80.4,-4.131379213236147
80.41666666666667,-4.119730726660896
80.43333333333334,-4.108004050139561
80.45,-4.096194495573906
80.46666666666667,-4.084297114819043
80.48333333333333,-4.072306702929236
80.5,-4.0602178104467495
80.51666666666667,-4.048024762589372
80.53333333333333,-4.035721683922043
80.55,-4.023302526632728
80.56666666666666,-4.0107611013542
80.58333333333333,-3.9980911095653067
80.6,-3.9852861767232732
80.61666666666666,-3.9723398850339113
80.63333333333334,-3.9592458058505864
80.65,-3.9459975311963547
80.66666666666667,-3.9325887032080553
80.68333333333334,-3.919013042388868
80.7,-3.9052643734732766
80.71666666666667,-3.8913366495302495
80.73333333333333,-3.8772239732986917
80.75,-3.8629206171259285
80.76666666666667,-3.848421039660212
80.78333333333333,-3.8337199012264365
80.8,-3.8188120764533133
80.81666666666666,-3.8036926652384127
80.83333333333333,-3.7883570015430355
80.85,-3.7728006604331936
80.86666666666666,-3.757019463397247
80.88333333333334,-3.7410094819081774
80.9,-3.724767039937713
80.91666666666667,-3.7082887147934818
80.93333333333334,-3.691571336781315
80.95,-3.67461198777436
80.96666666666667,-3.6574079991185235
80.98333333333333,-3.639956948202043
81.0,-3.622256654455371
81.01666666666667,-3.6145645499982817
81.03333333333333,-3.602417611240594
81.05,-3.5875688890964263
81.06666666666666,-3.571035885060273
81.08333333333333,-3.553409697635688
81.1,-3.535034123376062
81.11666666666666,-3.516109454847687
81.13333333333334,-3.4967526646187252
81.15,-3.4770323178535136
81.16666666666667,-3.45698883747447
81.18333333333334,-3.436646273780146
81.2,-3.4160191441057313
81.21666666666667,-3.395116409025485
81.23333333333333,-3.373943782966673
81.25,-3.352505076105071
81.26666666666667,-3.330802971100125
81.28333333333333,-3.308839470380455
81.3,-3.286616151312931
81.31666666666666,-3.2641343096486195
81.33333333333333,-3.2413950378414067
81.35,-3.218399267119462
81.36666666666666,-3.1951477881870174
81.38333333333334,-3.1716412616703
81.4,-3.147880223182357
81.41666666666667,-3.123865086537457
81.43333333333334,-3.0995961468564652
81.45,-3.0750735850629334
81.46666666666667,-3.0502974731970625
81.48333333333333,-3.025267782221208
81.5,-2.9999843906172656
81.51666666666667,-2.974447094723733
81.53333333333333,-2.9486556196576807
81.55,-2.9226096319252037
81.56666666666666,-2.896308751561626
81.58333333333333,-2.869752565285642
81.6,-2.8429406391007386
81.61666666666666,-2.815872531324702
81.63333333333334,-2.788547804582669
81.65,-2.7609660376556615
81.66666666666667,-2.7331268366302433
81.68333333333334,-2.7050298450688124
81.7,-2.6766747536666977
81.71666666666667,-2.648061308692265
81.73333333333333,-2.619189320102877
81.75,-2.590058667841178
81.76666666666667,-2.56066930821848
81.78333333333333,-2.5310212788443676
81.8,-2.5011147027988008
81.81666666666666,-2.4709497920391765
81.83333333333333,-2.4405268501830437
81.85,-2.4098462743547384
81.86666666666666,-2.378908556471861
81.88333333333334,-2.3477142841079273
81.9,-2.31626414025431
81.91666666666667,-2.284558903319372
81.93333333333334,-2.252599445936556
81.95,-2.220386733995776
81.96666666666667,-2.1879218248292442
81.98333333333333,-2.1552058654568778
82.0,-2.1222400902009793
82.01666666666667,-2.027469568371883
82.03333333333333,-1.9576635789971992
82.05,-1.9022963935754598
82.06666666666666,-1.8552569804107113
82.08333333333333,-1.812994083068476
82.1,-1.7734415727568977
82.11666666666666,-1.7353956100634662
82.13333333333334,-1.698153493616598
82.15,-1.661304124785992
82.16666666666667,-1.6246063506174977
82.18333333333334,-1.5879182655175323
82.2,-1.5511560788693306
82.21666666666667,-1.514270149202969
82.23333333333333,-1.4772309931073437
82.25,-1.4400210977826542
82.26666666666667,-1.40263011298089
82.28333333333333,-1.3650520154321635
82.3,-1.3272834267977691
82.31666666666666,-1.2893226077714723
82.33333333333333,-1.251168850770102
82.35,-1.212822107786484
82.36666666666666,-1.1742827596152126
82.38333333333334,-1.1355514685619752
82.4,-1.0966290834816954
82.41666666666667,-1.057516576015662
82.43333333333334,-1.01821499749741
82.45,-0.9787254484830489
82.46666666666667,-0.9390490573089674
82.48333333333333,-0.8991869644931758
82.5,-0.859140311381302
82.51666666666667,-0.818910231874842
82.53333333333333,-0.7784978466481235
82.55,-0.7379042590822872
82.56666666666666,-0.6971305524950793
82.58333333333333,-0.6561777885801102
82.6,-0.6150470066594432
82.61666666666666,-0.573739223809038
82.63333333333334,-0.532255435036321
82.65,-0.49059661428843004
82.66666666666667,-0.4487637156565484
82.68333333333334,-0.406757674516129
82.7,-0.3645794093203894
82.71666666666667,-0.3222298229643286
82.73333333333333,-0.27970980464597234
82.75,-0.23702023134114636
82.76666666666667,-0.19416196950824466
82.78333333333333,-0.15113587670295014
82.8,-0.10794280293782492
82.81666666666666,-0.06458359236968268
82.83333333333333,-0.021059084623344878
82.85,0.022629884157873904
82.86666666666666,0.06648247978760462
82.88333333333334,0.11049786922133174
82.9,0.1546752193181163
82.91666666666667,0.19901369612186195
82.93333333333334,0.24351246380358116
82.95,0.2881706842326698
82.96666666666667,0.3329875160487395
82.98333333333333,0.37796211410061936
83.0,0.42309362909568143
83.01666666666667,0.5401968318922191
83.03333333333333,0.628041673022445
83.05,0.6989090325406134
83.06666666666666,0.7599293943518585
83.08333333333333,0.815246917879648
83.1,0.867273189855869
83.11666666666666,0.9174138649153899
83.13333333333334,0.9664900063346409
83.15,1.0149825408864217
83.16666666666667,1.0631741909385122
83.18333333333334,1.111231955646525
83.2,1.1592551009583587
83.21666666666667,1.2073031233948066
83.23333333333333,1.2554120778847069
83.25,1.3036041374371545
83.26666666666667,1.3518932100250103
83.28333333333333,1.4002882549071065
83.3,1.448795253571448
83.31666666666666,1.4974183902722416
83.33333333333333,1.5461607670975126
83.35,1.595024841846682
83.36666666666666,1.644012700305196
83.38333333333334,1.6931262276609913
83.4,1.7423672172198337
83.41666666666667,1.79173744017437
83.43333333333334,1.8412386891279804
83.45,1.8908728049533883
83.46666666666667,1.9406416912800466
83.48333333333333,1.990547320912856
83.5,2.0405917359938806
83.51666666666667,2.0907770437279773
83.53333333333333,2.1411054088536448
83.55,2.1915790435808673
83.56666666666666,2.242200196304854
83.58333333333333,2.292971139048315
83.6,2.3438941540533693
83.61666666666666,2.3949715209258047
83.63333333333334,2.4462055029867713
83.65,2.4975983349586914
83.66666666666667,2.5491522103310973
83.68333333333334,2.6008692702186296
83.7,2.6527515924048353
83.71666666666667,2.704801181888585
83.73333333333333,2.7570199616637296
83.75,2.8094097654060457
83.76666666666667,2.861972329988589
83.78333333333333,2.9147092902857934
83.8,2.9676221736821353
83.81666666666666,3.0207123961980376
83.83333333333333,3.073981259317471
83.85,3.1274299475422445
83.86666666666666,3.181059526839901
83.88333333333334,3.2348709432867926
83.9,3.2888650232404717
83.91666666666667,3.3430424731684183
83.93333333333334,3.3974038806887203
83.95,3.4519497156419976
83.96666666666667,3.5066803317064985
83.98333333333333,3.5615959685864937
84.0,3.616696753987416
84.01666666666667,3.579648331590439
84.03333333333333,3.580602429719113
84.05,3.6037680430106964
84.06666666666666,3.6399759958921285
84.08333333333333,3.683896568697067
84.1,3.732427533486801
84.11666666666666,3.78375990430679
84.13333333333334,3.8368362146063455
84.15,3.891036216869528
84.16666666666667,3.9459943943448743
84.18333333333334,4.001493903068653
84.2,4.057404856003026
84.21666666666667,4.11364834705715
84.23333333333333,4.170175430088674
84.25,4.226954795228168
84.26666666666667,4.283965509440502
84.28333333333333,4.341192713889897
84.3,4.398625050222688
84.31666666666666,4.456253105351785
84.33333333333333,4.514068458237746
84.35,4.572063088231732
84.36666666666666,4.630229002401503
84.38333333333334,4.6885580006112075
84.4,4.747041527745379
84.41666666666667,4.80567058460402
84.43333333333334,4.864435679201798
84.45,4.923326807477391
84.46666666666667,4.982333455343712
84.48333333333333,5.041444616959833
84.5,5.100648826035088
84.51666666666667,5.159934195961584
84.53333333333333,5.219288467570538
84.55,5.278699061383899
84.56666666666666,5.338153133276387
84.58333333333333,5.3976376319149795
84.6,5.457139356357334
84.61666666666666,5.516645013446945
84.63333333333334,5.576141273504641
84.65,5.6356148236964225
84.66666666666667,5.695052419050497
84.68333333333334,5.7544409298697135
84.7,5.813767386058627
84.71666666666667,5.8730190172581995
84.73333333333333,5.932183289979578
84.75,5.991247940032883
84.76666666666667,6.050201002073194
84.78333333333333,6.109030834535474
84.8,6.167726141876407
84.81666666666666,6.226275992717399
84.83333333333333,6.284669835264693
84.85,6.342897509341307
84.86666666666666,6.400949255684297
84.88333333333334,6.458815722724577
84.9,6.516487970929806
84.91666666666667,6.573957474827652
84.93333333333334,6.631216123281221
84.95,6.688256217595275
84.96666666666667,6.745070468681403
84.98333333333333,6.801651992032024
85.0,6.8579943020942435
85.01666666666667,6.821756930033579
85.03333333333333,6.82308598234611
85.05,6.8461853101789
85.06666666666666,6.881881061159894
85.08333333333333,6.924839291358042
85.1,6.971953987936293
85.11666666666666,7.021412804673499
85.13333333333334,7.072155324769907
85.15,7.123558744259792
85.16666666666667,7.175255367244309
85.18333333333334,7.227026529624603
85.2,7.278740863798881
85.21666666666667,7.330318301602029
85.23333333333333,7.381709031413762
85.25,7.432881150446906
85.26666666666667,7.483813382303685
85.28333333333333,7.534490749199168
85.3,7.58490197550215
85.31666666666666,7.635037909045957
85.33333333333333,7.684890547193534
85.35,7.734452424997801
85.36666666666666,7.783716225878152
85.38333333333334,7.8326745308925485
85.4,7.8813196587311385
85.41666666666667,7.929643566279628
85.43333333333334,7.977637792038146
85.45,8.025293431246988
85.46666666666667,8.072601133989174
85.48333333333333,8.119551122160033
85.5,8.16613321996166
85.51666666666667,8.212336895338701
85.53333333333333,8.258151309509488
85.55,8.303565372259898
85.56666666666666,8.348567800735392
85.58333333333333,8.393147180750482
85.6,8.437292028382952
85.61666666666666,8.480990850797308
85.63333333333334,8.524232206407646
85.65,8.567004761172253
85.66666666666667,8.609297343028773
85.68333333333334,8.651098992131809
85.7,8.692399007503782
85.71666666666667,8.733186989115783
85.73333333333333,8.773452876127203
85.75,8.813186980680568
85.76666666666667,8.852380017240234
85.78333333333333,8.891023127953932
85.8,8.929107903976906
85.81666666666666,8.966626402802676
85.83333333333333,9.003571162070815
85.85,9.039935209809455
85.86666666666666,9.075712071711447
85.88333333333334,9.11089577538769
85.9,9.145480851881764
85.91666666666667,9.179462334822317
85.93333333333334,9.21283575726654
85.95,9.245597146872258
85.96666666666667,9.277743018812988
85.98333333333333,9.309270367739577
86.0,9.34017665793496
86.01666666666667,9.31916293774472
86.03333333333333,9.31853414213823
86.05,9.32951640137802
86.06666666666666,9.34701511749245
86.08333333333333,9.368069184567636
86.1,9.390955438053672
86.11666666666666,9.414669610787762
86.13333333333334,9.438625361665716
86.15,9.462479651875997
86.16666666666667,9.486031352504195
86.18333333333334,9.509162319031498
86.2,9.531803104810288
86.21666666666667,9.553912981001835
86.23333333333333,9.575468269987843
86.25,9.59645551578208
86.26666666666667,9.616867471991675
86.28333333333333,9.636700733571153
86.3,9.655954330816076
86.31666666666666,9.67462888668481
86.33333333333333,9.692726106228664
86.35,9.710248462231872
86.36666666666666,9.7271989975939
86.38333333333334,9.74358119704635
86.4,9.759398902039907
86.41666666666667,9.774656250648945
86.43333333333334,9.789357634118774
86.45,9.803507663599188
86.46666666666667,9.817111143337161
86.48333333333333,9.830173048397121
86.5,9.842698505558023
86.51666666666667,9.85469277667239
86.53333333333333,9.866161243254313
86.55,9.877109392801561
86.56666666666666,9.887542806183168
86.58333333333333,9.897467145904265
86.6,9.90688814509257
86.61666666666666,9.915811597372691
86.63333333333334,9.924243347562882
86.65,9.93218928273745
86.66666666666667,9.939655323692387
86.68333333333334,9.94664741770722
86.7,9.953171530872464
86.71666666666667,9.959233641687028
86.73333333333333,9.964839734642744
86.75,9.96999579440688
86.76666666666667,9.974707800497155
86.78333333333333,9.978981722093382
86.8,9.982823513428942
86.81666666666666,9.986239109520193
86.83333333333333,9.989234422085303
86.85,9.991815335867814
86.86666666666666,9.993987705503564
86.88333333333334,9.995757351851259
