,Room Exergy Demand [W]
76.83333333333333,-0.07881207713679546
76.85,-0.07862853801126679
76.86666666666666,-0.07844578912812818
76.88333333333334,-0.07826389095774997
76.9,-0.07808290109830292
76.91666666666667,-0.07790287428438036
76.93333333333334,-0.07772386240035539
76.95,-0.0775459145089501
76.96666666666667,-0.07736907688693032
76.98333333333333,-0.07719339307057858
77.0,-0.07701890390332859
77.01666666666667,-0.07752617027646154
77.03333333333333,-0.07781464322538088
77.05,-0.07797585045714611
77.06666666666666,-0.07806302978962448
77.08333333333333,-0.07810718318742386
77.1,-0.0781263922019978
77.11666666666666,-0.0781312251094912
77.13333333333334,-0.07812787686581145
77.15,-0.07811999351900947
77.16666666666667,-0.0781097330071036
77.18333333333334,-0.07809838250117423
77.2,-0.07808671808814349
77.21666666666667,-0.07807521464272398
77.23333333333333,-0.07806416850983103
77.25,-0.07805376940730821
77.26666666666667,-0.0780441426968421
77.28333333333333,-0.07803537434756165
77.3,-0.07802752575621404
77.31666666666666,-0.07802064262136423
77.33333333333333,-0.07801476029972185
77.35,-0.07800990708892015
77.36666666666666,-0.07800610626534361
77.38333333333334,-0.07800337737824149
77.4,-0.07800173709109215
77.41666666666667,-0.07800119974218432
77.43333333333334,-0.0780017777281672
77.45,-0.07800348177558693
77.46666666666667,-0.07800632114072556
77.48333333333333,-0.07801030375563446
77.5,-0.07801543633900089
77.51666666666667,-0.07802172449123496
77.53333333333333,-0.0780291727579391
77.55,-0.07803778469268995
77.56666666666666,-0.0780475629016572
77.58333333333333,-0.07805850908468577
77.6,-0.07807062407022686
77.61666666666666,-0.07808390784740812
77.63333333333334,-0.07809835958819432
77.65,-0.0781139776807937
77.66666666666667,-0.07813075974461144
77.68333333333334,-0.07814870265704911
77.7,-0.07816780257601574
77.71666666666667,-0.07818805495737839
77.73333333333333,-0.0782094545790955
77.75,-0.07823199556119652
77.76666666666667,-0.07825567138599654
77.78333333333333,-0.07828047491996966
77.8,-0.07830639843302029
77.81666666666666,-0.07833343362420282
77.83333333333333,-0.07836157163687708
77.85,-0.07839080308568863
77.86666666666666,-0.07842111807450157
77.88333333333334,-0.07845250621933536
77.9,-0.07848495667089718
77.91666666666667,-0.0785184581328661
77.93333333333334,-0.0785529988880859
77.95,-0.07858856681365857
77.96666666666667,-0.07862514940650725
77.98333333333333,-0.07866273380155589
78.0,-0.07870130679437085
78.01666666666667,-0.07784156406873512
78.03333333333333,-0.0772842445880648
78.05,-0.07690346365514138
78.06666666666666,-0.07662617010516963
78.08333333333333,-0.0764099236473404
78.1,-0.07623003068922757
78.11666666666666,-0.07607209423234994
78.13333333333334,-0.07592769704834784
78.15,-0.07579189886575588
78.16666666666667,-0.07566178420935724
78.18333333333334,-0.07553561905111016
78.2,-0.07541236045952618
78.21666666666667,-0.07529137104250418
78.23333333333333,-0.07517225231723566
78.25,-0.07505474721658344
78.26666666666667,-0.07493868282989241
78.28333333333333,-0.07482393661785502
78.3,-0.07471041634739091
78.31666666666666,-0.07459804808097538
78.33333333333333,-0.07448676891056637
78.35,-0.0743765225116858
78.36666666666666,-0.07426725639248322
78.38333333333334,-0.0741589201681983
78.4,-0.07405146447603576
78.41666666666667,-0.07394484029277815
78.43333333333334,-0.07383899851553771
78.45,-0.07373388972194639
78.46666666666667,-0.07362946404642907
78.48333333333333,-0.07352567114811501
78.5,-0.07342246024257415
78.51666666666667,-0.0733197801707777
78.53333333333333,-0.07321757950834257
78.55,-0.07311580669038432
78.56666666666666,-0.0730144101591745
78.58333333333333,-0.07291333851129032
78.6,-0.07281254065567973
78.61666666666666,-0.07271196596901408
78.63333333333334,-0.07261156444247328
78.65,-0.07251128682947257
78.66666666666667,-0.07241108478246026
78.68333333333334,-0.07231091097549318
78.7,-0.07221071922376109
78.71666666666667,-0.07211046458596385
78.73333333333333,-0.07201010345560742
78.75,-0.07190959364346104
78.76666666666667,-0.07180889444303068
78.78333333333333,-0.07170796669156293
78.8,-0.07160677280945978
78.81666666666666,-0.07150527684292776
78.83333333333333,-0.07140344448525332
78.85,-0.07130124309366077
78.86666666666666,-0.07119864169569129
78.88333333333334,-0.07109561099295729
78.9,-0.07099212334906854
78.91666666666667,-0.07088815277940554
78.93333333333334,-0.07078367492892651
78.95,-0.07067866705048555
78.96666666666667,-0.07057310797294657
78.98333333333333,-0.07046697807073947
79.0,-0.07036025922556517
79.01666666666667,-0.06939525094804076
79.03333333333333,-0.06872108622845997
79.05,-0.06821571867011683
79.06666666666666,-0.06780847902049325
79.08333333333333,-0.06745840315152217
79.1,-0.06714171293924699
79.11666666666666,-0.06684458118132655
79.13333333333334,-0.06655894815807051
79.15,-0.06628010120485817
79.16666666666667,-0.06600527328038587
79.18333333333334,-0.0657328307675731
79.2,-0.06546180220088185
79.21666666666667,-0.06519160439060315
79.23333333333333,-0.06492188294374956
79.25,-0.06465241914154063
79.26666666666667,-0.0643830753790518
79.28333333333333,-0.06411376304362658
79.3,-0.06384442348164625
79.31666666666666,-0.06357501663441477
79.33333333333333,-0.06330551418030696
79.35,-0.0630358953375755
79.36666666666666,-0.06276614426272095
79.38333333333334,-0.062496248407061715
79.4,-0.06222619745666608
79.41666666666667,-0.061955982643757915
79.43333333333334,-0.06168559628850015
79.45,-0.06141503149338992
79.46666666666667,-0.06114428194499043
79.48333333333333,-0.06087334178138351
79.5,-0.060602205514415704
79.51666666666667,-0.06033086798262689
79.53333333333333,-0.06005932433865765
79.55,-0.059787570047324386
79.56666666666666,-0.05951560090382431
79.58333333333333,-0.059243413054830114
79.6,-0.05897100303166019
79.61666666666666,-0.058698367783694735
79.63333333333334,-0.05842550471334466
79.65,-0.058152411712583216
79.66666666666667,-0.05787908719221617
79.68333333333334,-0.05760553011810237
79.7,-0.05733174003587486
79.71666666666667,-0.057057717095417036
79.73333333333333,-0.05678346207246329
79.75,-0.056508976384639094
79.76666666666667,-0.05623426210075056
79.78333333333333,-0.05595932195407863
79.8,-0.05568415934121335
79.81666666666666,-0.05540877832492821
79.83333333333333,-0.055133183632451274
79.85,-0.05485738064481032
79.86666666666666,-0.054581375391415665
79.88333333333334,-0.05430517453467581
79.9,-0.05402878535914949
79.91666666666667,-0.053752215750697475
79.93333333333334,-0.05347547418060569
79.95,-0.053198569683992974
79.96666666666667,-0.05292151183926653
79.98333333333333,-0.052644310745375046
80.0,-0.05236697699594479
80.01666666666667,-0.050937307198912166
80.03333333333333,-0.04990096967032539
80.05,-0.049092483887912104
80.06666666666666,-0.04841647292145258
80.08333333333333,-0.04781790971416135
80.1,-0.04726500661597491
80.11666666666666,-0.04673937107882118
80.13333333333334,-0.046230338940359494
80.15,-0.045731710495692975
80.16666666666667,-0.045239869114864384
80.18333333333334,-0.044752695743220314
80.2,-0.044268941813349824
80.21666666666667,-0.04378786637138921
80.23333333333333,-0.04330902561709964
80.25,-0.0428321504700478
80.26666666666667,-0.042357075046054626
80.28333333333333,-0.04188369464640292
80.3,-0.04141194090602777
80.31666666666666,-0.040941766962600844
80.33333333333333,-0.04047313852156236
80.35,-0.040006028415561154
80.36666666666666,-0.03954041326923004
80.38333333333334,-0.03907627145187214
80.4,-0.038613581837649784
80.41666666666667,-0.038152323086470444
80.43333333333334,-0.03769247326832284
80.45,-0.03723400972536975
80.46666666666667,-0.036776909093037054
80.48333333333333,-0.03632114744048907
80.5,-0.03586670048894382
80.51666666666667,-0.03541354388358305
80.53333333333333,-0.03496165350262668
80.55,-0.03451100578415296
80.56666666666666,-0.034061578059485786
80.58333333333333,-0.03361334888354199
80.6,-0.03316629835412765
80.61666666666666,-0.032720408410778896
80.63333333333334,-0.032275663113332284
80.65,-0.031832048896388444
80.66666666666667,-0.03138955479066949
80.68333333333334,-0.030948172619539388
80.7,-0.03050789716212177
80.71666666666667,-0.030068726289298082
80.73333333333333,-0.029630661066024647
80.75,-0.0291937058320016
80.76666666666667,-0.028757868247763663
80.78333333333333,-0.028323159322423862
80.8,-0.027889593413438954
80.81666666666666,-0.027457188207899285
80.83333333333333,-0.027025964682764966
80.85,-0.02659594704829425
80.86666666666666,-0.02616716267594369
80.88333333333334,-0.025739642011592484
80.9,-0.02531341847994342
80.91666666666667,-0.0248885283765347
80.93333333333334,-0.02446501075170374
80.95,-0.02404290728776203
80.96666666666667,-0.023622262172793177
80.98333333333333,-0.023203121967222937
81.0,-0.02278553546877308
81.01666666666667,-0.022455227503783155
81.03333333333333,-0.02209891515823026
81.05,-0.021728285280624354
81.06666666666666,-0.021350068722148945
81.08333333333333,-0.020968156154257372
81.1,-0.020584809978830138
81.11666666666666,-0.020201358649455114
81.13333333333334,-0.019818594589826134
81.15,-0.019437002323373618
81.16666666666667,-0.01905688932426643
81.18333333333334,-0.01867846110379183
81.2,-0.018301864317593224
81.21666666666667,-0.01792721152076416
81.23333333333333,-0.017554595379292482
81.25,-0.017184096825855675
81.26666666666667,-0.01681578972972281
81.28333333333333,-0.016449743562919058
81.3,-0.01608602491555553
81.31666666666666,-0.015724698352920806
81.33333333333333,-0.015365826896399966
81.35,-0.015009472298504457
81.36666666666666,-0.014655695200060522
81.38333333333334,-0.014304555231325856
81.4,-0.013956111084214075
81.41666666666667,-0.01361042057393784
81.43333333333334,-0.013267540698500844
81.45,-0.012927527702409316
81.46666666666667,-0.012590437141486088
81.48333333333333,-0.012256323955095093
81.5,-0.011925242537719621
81.51666666666667,-0.011597246813139419
81.53333333333333,-0.011272390305894048
81.55,-0.010950726213843619
81.56666666666666,-0.010632307473045615
81.58333333333333,-0.010317186820539382
81.6,-0.010005416849018338
81.61666666666666,-0.009697050057082499
81.63333333333334,-0.009392138889956487
81.65,-0.009090735774174848
81.66666666666667,-0.008792893144564473
81.68333333333334,-0.00849866346305409
81.7,-0.008208099231278711
81.71666666666667,-0.007921252995177243
81.73333333333333,-0.0076381773448595475
81.75,-0.007358924905699043
81.76666666666667,-0.007083548326895355
81.78333333333333,-0.006812100263349925
81.8,-0.0065446333534540145
81.81666666666666,-0.006281200193197076
81.83333333333333,-0.006021853307346773
81.85,-0.0057666451173113385
81.86666666666666,-0.005515627907049193
81.88333333333334,-0.005268853787642017
81.9,-0.0050263746592879004
81.91666666666667,-0.00478824217410101
81.93333333333334,-0.004554507696722916
81.95,-0.0043252222661013
81.96666666666667,-0.004100436556347787
81.98333333333333,-0.0038802008387202086
82.0,-0.003664564943525121
82.01666666666667,-0.0032777329340668957
82.03333333333333,-0.0029497814190452237
82.05,-0.002657650822764647
82.06666666666666,-0.0023886476120849854
82.08333333333333,-0.0021358053613407778
82.1,-0.0018953175375256
82.11666666666666,-0.0016651184913514005
82.13333333333334,-0.0014441002053736233
82.15,-0.0012316806155092273
82.16666666666667,-0.0010275660697075936
82.18333333333334,-0.0008316208155005239
82.2,-0.0006437953919785718
82.21666666666667,-0.0004640873841668794
82.23333333333333,-0.00029251992639811196
82.25,-0.00012912992525325706
82.26666666666667,2.6038402362396277e-05
82.28333333333333,0.0001729370859709173
82.3,0.00031151637004072627
82.31666666666666,0.0004417258124083797
82.33333333333333,0.000563514903919132
82.35,0.0006768334221617263
82.36666666666666,0.0007816316361345849
82.38333333333334,0.000877860424753415
82.4,0.0009654713453268818
82.41666666666667,0.0010444166709225348
82.43333333333334,0.0011146494088306144
82.45,0.001176123306153027
82.46666666666667,0.0012287928474173783
82.48333333333333,0.0012726132465508938
82.5,0.001307540435231523
82.51666666666667,0.0013335310489311985
82.53333333333333,0.0013505424119670368
82.55,0.001358532522017418
82.56666666666666,0.0013574600345782246
82.58333333333333,0.0013472842481639326
82.6,0.0013279650902996594
82.61666666666666,0.001299463105053691
82.63333333333334,0.0012617394408096986
82.65,0.0012147558402464114
82.66666666666667,0.0011584746315024318
82.68333333333334,0.001092858719963715
82.7,0.0010178715826308583
82.71666666666667,0.0009334772624032411
82.73333333333333,0.0008396403647422519
82.75,0.0007363260543268044
82.76666666666667,0.0006235000533947438
82.78333333333333,0.0005011286408687247
82.8,0.00036917865163292504
82.81666666666666,0.00022761747782209206
82.83333333333333,7.64130698494121e-05
82.85,-8.446606276103182e-05
82.86666666666666,-0.00025505084807257093
82.88333333333334,-0.00043537165028817703
82.9,-0.0006254582660959767
82.91666666666667,-0.0008253399224144416
82.93333333333334,-0.0010350452722675963
82.95,-0.0012546023927631428
82.96666666666667,-0.0014840387806002741
82.98333333333333,-0.0017233813487030725
83.0,-0.001972656423511582
83.01666666666667,-0.002597129381271198
83.03333333333333,-0.0031105463681800408
83.05,-0.0035627460095555633
83.06666666666666,-0.003983709077399266
83.08333333333333,-0.004391466551273105
83.1,-0.004796866178240341
83.11666666666666,-0.005206441056955825
83.13333333333334,-0.005624133903350573
83.15,-0.006052332502976856
83.16666666666667,-0.006492491091001683
83.18333333333334,-0.006945503076528095
83.2,-0.007411924591921369
83.21666666666667,-0.007892108597786824
83.23333333333333,-0.008386285394361755
83.25,-0.008894611030508592
83.26666666666667,-0.009417196480780364
83.28333333333333,-0.009954125301080951
83.3,-0.010505464378878882
83.31666666666666,-0.01107127053155638
83.33333333333333,-0.011651594609416225
83.35,-0.012246484082907502
83.36666666666666,-0.012855984709392152
83.38333333333334,-0.01348014162942922
83.4,-0.014119000101072485
83.41666666666667,-0.014772606005492557
83.43333333333334,-0.015441006191636764
83.45,-0.016124248715496396
83.46666666666667,-0.016822382994665954
83.48333333333333,-0.01753545990383761
83.5,-0.018263531819472826
83.51666666666667,-0.019006652624063064
83.53333333333333,-0.01976487767653699
83.55,-0.020538263752422365
83.56666666666666,-0.021326868963769584
83.58333333333333,-0.022130752657226957
83.6,-0.022949975293205256
83.61666666666666,-0.023784598319284925
83.63333333333334,-0.024634684024910623
83.65,-0.025500295398376675
83.66666666666667,-0.02638149597032823
83.68333333333334,-0.027278349662538042
83.7,-0.02819092062954937
83.71666666666667,-0.029119273107612954
83.73333333333333,-0.030063471258553374
83.75,-0.031023579027323084
83.76666666666667,-0.031999659991880064
83.78333333333333,-0.03299177723308641
83.8,-0.03399999319726882
83.81666666666666,-0.03502436957335304
83.83333333333333,-0.03606496717538926
83.85,-0.03712184583147958
83.86666666666666,-0.03819506428179021
83.88333333333334,-0.03928468007806165
83.9,-0.04039074950116979
83.91666666666667,-0.04151332747495428
83.93333333333334,-0.04265246749551817
83.95,-0.043808221562163484
83.96666666666667,-0.044980640116565454
83.98333333333333,-0.04616977199105932
84.0,-0.04737566435632083
84.01666666666667,-0.04718019607337682
84.03333333333333,-0.04748266661335195
84.05,-0.048081380202660264
84.06666666666666,-0.04885850252501954
84.08333333333333,-0.04974512677239864
84.1,-0.05070090868850682
84.11666666666666,-0.051702189447439865
84.13333333333334,-0.052735065463076075
84.15,-0.053791342463382234
84.16666666666667,-0.05486617181568518
84.18333333333334,-0.05595666841050691
84.2,-0.05706110154439026
84.21666666666667,-0.05817842045039117
84.23333333333333,-0.05930797542479964
84.25,-0.06044935336888583
84.26666666666667,-0.06160228032490636
84.28333333333333,-0.06276656333800673
84.3,-0.06394205542680209
84.31666666666666,-0.06512863423224399
84.33333333333333,-0.06632618878488498
84.35,-0.06753461116931801
84.36666666666666,-0.06875379116658464
84.38333333333334,-0.0699836127817043
84.4,-0.07122395197203497
84.41666666666667,-0.07247467519437222
84.43333333333334,-0.07373563852561804
84.45,-0.07500668721120676
84.46666666666667,-0.07628765553342143
84.48333333333333,-0.07757836693207265
84.5,-0.07887863433664292
84.51666666666667,-0.08018826065127113
84.53333333333333,-0.08150703937815965
84.55,-0.08283475533404201
84.56666666666666,-0.08417118544470434
84.58333333333333,-0.08551609959313432
84.6,-0.0868692614961978
84.61666666666666,-0.08823042960381455
84.63333333333334,-0.08959935799612194
84.65,-0.0909757972674933
84.66666666666667,-0.09235949539544745
84.68333333333334,-0.0937501985726365
84.7,-0.09514765200826057
84.71666666666667,-0.0965516006789779
84.73333333333333,-0.09796179004660978
84.75,-0.09937796671271376
84.76666666666667,-0.10079987903782277
84.78333333333333,-0.10222727769485439
84.8,-0.10365991618647712
84.81666666666666,-0.10509755130127524
84.83333333333333,-0.10653994352988799
84.85,-0.1079868574283799
84.86666666666666,-0.10943806193830892
84.88333333333334,-0.11089333066579714
84.9,-0.11235244211974475
84.91666666666667,-0.11381517991002006
84.93333333333334,-0.11528133291441875
84.95,-0.116750695406185
84.96666666666667,-0.1182230671626151
84.98333333333333,-0.11969825353228361
85.0,-0.12117606548798994
85.01666666666667,-0.1206448941183286
85.03333333333333,-0.1207775063430342
85.05,-0.12129538749611148
85.06666666666666,-0.12203662903831682
85.08333333333333,-0.12290699357892684
85.1,-0.12385154200936659
85.11666666666666,-0.12483817502779175
85.13333333333334,-0.1258480810027908
85.15,-0.126870188717854
85.16666666666667,-0.1278979434449422
85.18333333333334,-0.1289274314036185
85.2,-0.12995628722916855
85.21666666666667,-0.1309830563653002
85.23333333333333,-0.132006822011627
85.25,-0.13302698603347385
85.26666666666667,-0.13404313963727116
85.28333333333333,-0.1350549864506006
85.3,-0.13606229633334707
85.31666666666666,-0.13706487726761007
85.33333333333333,-0.1380625579976105
85.35,-0.13905517711056709
85.36666666666666,-0.14004257607892873
85.38333333333334,-0.14102459477214493
85.4,-0.14200106858717187
85.41666666666667,-0.14297182666151195
85.43333333333334,-0.1439366908540577
85.45,-0.1448954752956782
85.46666666666667,-0.14584798635415994
85.48333333333333,-0.14679402294069469
85.5,-0.1477333770624723
85.51666666666667,-0.14866583457533855
85.53333333333333,-0.1495911760854691
85.55,-0.15050917795809354
85.56666666666666,-0.15141961339232782
85.58333333333333,-0.15232225354428575
85.6,-0.15321686865785525
85.61666666666666,-0.1541032291837621
85.63333333333334,-0.1549811068886178
85.65,-0.15585027589539927
85.66666666666667,-0.15671051369150896
85.68333333333334,-0.1575616020615653
85.7,-0.1584033279556363
85.71666666666667,-0.15923548427474113
85.73333333333333,-0.16005787058649706
85.75,-0.16087029375964498
85.76666666666667,-0.1616725685169543
85.78333333333333,-0.1624645179149651
85.8,-0.1632459737492443
85.81666666666666,-0.16401677688578928
85.83333333333333,-0.16477677752692527
85.85,-0.16552583541085422
85.86666666666666,-0.16626381995562334
85.88333333333334,-0.1669906103464216
85.9,-0.1677060955713129
85.91666666666667,-0.16841017441225284
