,Outdoor Air Temperature [°C]
101.58333333333333,-0.38333333333332575
101.6,-0.37999999999999545
101.61666666666666,-0.37666666666666515
101.63333333333334,-0.37333333333333485
101.65,-0.37000000000000455
101.66666666666667,-0.36666666666667425
101.68333333333334,-0.36333333333334394
101.7,-0.36000000000001364
101.71666666666667,-0.35666666666668334
101.73333333333333,-0.35333333333335304
101.75,-0.35000000000002274
101.76666666666667,-0.34666666666669244
101.78333333333333,-0.34333333333336213
101.8,-0.34000000000003183
101.81666666666666,-0.33666666666670153
101.83333333333333,-0.33333333333337123
101.85,-0.3299999999999841
101.86666666666666,-0.3266666666666538
101.88333333333334,-0.3233333333333235
101.9,-0.3199999999999932
101.91666666666667,-0.3166666666666629
101.93333333333334,-0.3133333333333326
101.95,-0.3100000000000023
101.96666666666667,-0.30666666666667197
101.98333333333333,-0.30333333333334167
102.0,-0.30000000000001137
102.01666666666667,-0.2950000000000159
102.03333333333333,-0.29000000000002046
102.05,-0.285000000000025
102.06666666666666,-0.28000000000002956
102.08333333333333,-0.2750000000000341
102.1,-0.27000000000003865
102.11666666666666,-0.26499999999998636
102.13333333333334,-0.2599999999999909
102.15,-0.25499999999999545
102.16666666666667,-0.25
102.18333333333334,-0.24500000000000455
102.2,-0.2400000000000091
102.21666666666667,-0.23500000000001364
102.23333333333333,-0.2300000000000182
102.25,-0.22500000000002274
102.26666666666667,-0.22000000000002728
102.28333333333333,-0.21500000000003183
102.3,-0.21000000000003638
102.31666666666666,-0.20499999999998408
102.33333333333333,-0.19999999999998863
102.35,-0.19499999999999318
102.36666666666666,-0.18999999999999773
102.38333333333334,-0.18500000000000227
102.4,-0.18000000000000682
102.41666666666667,-0.17500000000001137
102.43333333333334,-0.17000000000001592
102.45,-0.16500000000002046
102.46666666666667,-0.160000000000025
102.48333333333333,-0.15500000000002956
102.5,-0.14999999999997726
102.51666666666667,-0.1449999999999818
102.53333333333333,-0.13999999999998636
102.55,-0.1349999999999909
102.56666666666666,-0.12999999999999545
102.58333333333333,-0.125
102.6,-0.12000000000000455
102.61666666666666,-0.1150000000000091
102.63333333333334,-0.11000000000001364
102.65,-0.10500000000001819
102.66666666666667,-0.10000000000002274
102.68333333333334,-0.09500000000002728
102.7,-0.08999999999997499
102.71666666666667,-0.08499999999997954
102.73333333333333,-0.07999999999998408
102.75,-0.07499999999998863
102.76666666666667,-0.06999999999999318
102.78333333333333,-0.06499999999999773
102.8,-0.060000000000002274
102.81666666666666,-0.05500000000000682
102.83333333333333,-0.05000000000001137
102.85,-0.045000000000015916
102.86666666666666,-0.040000000000020464
102.88333333333334,-0.03500000000002501
102.9,-0.03000000000002956
102.91666666666667,-0.024999999999977263
102.93333333333334,-0.01999999999998181
102.95,-0.014999999999986358
102.96666666666667,-0.009999999999990905
102.98333333333333,-0.0049999999999954525
103.0,0.0
103.01666666666667,0.0016666666666651508
103.03333333333333,0.0033333333333303017
103.05,0.0049999999999954525
103.06666666666666,0.006666666666660603
103.08333333333333,0.008333333333325754
103.1,0.009999999999990905
103.11666666666666,0.011666666666656056
103.13333333333334,0.013333333333321207
103.15,0.014999999999986358
103.16666666666667,0.01666666666665151
103.18333333333334,0.01833333333331666
103.2,0.01999999999998181
103.21666666666667,0.02166666666664696
103.23333333333333,0.023333333333312112
103.25,0.024999999999977263
103.26666666666667,0.026666666666699257
103.28333333333333,0.028333333333364408
103.3,0.03000000000002956
103.31666666666666,0.03166666666669471
103.33333333333333,0.03333333333335986
103.35,0.03500000000002501
103.36666666666666,0.03666666666669016
103.38333333333334,0.03833333333335531
103.4,0.040000000000020464
103.41666666666667,0.041666666666685614
103.43333333333334,0.043333333333350765
103.45,0.045000000000015916
103.46666666666667,0.04666666666668107
103.48333333333333,0.04833333333334622
103.5,0.05000000000001137
103.51666666666667,0.05166666666667652
103.53333333333333,0.05333333333334167
103.55,0.05500000000000682
103.56666666666666,0.05666666666667197
103.58333333333333,0.05833333333333712
103.6,0.060000000000002274
103.61666666666666,0.061666666666667425
103.63333333333334,0.06333333333333258
103.65,0.06499999999999773
103.66666666666667,0.06666666666666288
103.68333333333334,0.06833333333332803
103.7,0.06999999999999318
103.71666666666667,0.07166666666665833
103.73333333333333,0.07333333333332348
103.75,0.07500000000004547
103.76666666666667,0.07666666666671063
103.78333333333333,0.07833333333337578
103.8,0.08000000000004093
103.81666666666666,0.08166666666670608
103.83333333333333,0.08333333333337123
103.85,0.08500000000003638
103.86666666666666,0.08666666666670153
103.88333333333334,0.08833333333336668
103.9,0.09000000000003183
103.91666666666667,0.09166666666669698
103.93333333333334,0.09333333333336213
103.95,0.09500000000002728
103.96666666666667,0.09666666666669244
103.98333333333333,0.09833333333335759
104.0,0.10000000000002274
104.01666666666667,0.1116666666666788
104.03333333333333,0.12333333333333485
104.05,0.13500000000004775
104.06666666666666,0.1466666666667038
104.08333333333333,0.15833333333335986
104.1,0.17000000000001592
104.11666666666666,0.18166666666667197
104.13333333333334,0.19333333333332803
104.15,0.20500000000004093
104.16666666666667,0.21666666666669698
104.18333333333334,0.22833333333335304
104.2,0.2400000000000091
104.21666666666667,0.25166666666666515
104.23333333333333,0.26333333333337805
104.25,0.2750000000000341
104.26666666666667,0.28666666666669016
104.28333333333333,0.2983333333333462
104.3,0.3100000000000023
104.31666666666666,0.32166666666665833
104.33333333333333,0.33333333333337123
104.35,0.3450000000000273
104.36666666666666,0.35666666666668334
104.38333333333334,0.3683333333333394
104.4,0.37999999999999545
104.41666666666667,0.39166666666670835
104.43333333333334,0.4033333333333644
104.45,0.41500000000002046
104.46666666666667,0.4266666666666765
104.48333333333333,0.4383333333333326
104.5,0.4500000000000455
104.51666666666667,0.46166666666670153
104.53333333333333,0.4733333333333576
104.55,0.48500000000001364
104.56666666666666,0.4966666666666697
104.58333333333333,0.5083333333333258
104.6,0.5200000000000387
104.61666666666666,0.5316666666666947
104.63333333333334,0.5433333333333508
104.65,0.5550000000000068
104.66666666666667,0.5666666666666629
104.68333333333334,0.5783333333333758
104.7,0.5900000000000318
104.71666666666667,0.6016666666666879
104.73333333333333,0.6133333333333439
104.75,0.625
104.76666666666667,0.6366666666666561
104.78333333333333,0.648333333333369
104.8,0.660000000000025
104.81666666666666,0.6716666666666811
104.83333333333333,0.6833333333333371
104.85,0.6949999999999932
104.86666666666666,0.7066666666666492
104.88333333333334,0.7183333333333621
104.9,0.7300000000000182
104.91666666666667,0.7416666666666742
104.93333333333334,0.7533333333333303
104.95,0.7649999999999864
104.96666666666667,0.7766666666666993
104.98333333333333,0.7883333333333553
105.0,0.8000000000000114
105.01666666666667,0.8199999999999932
105.03333333333333,0.8400000000000318
105.05,0.8600000000000136
105.06666666666666,0.8799999999999955
105.08333333333333,0.8999999999999773
105.1,0.9200000000000159
105.11666666666666,0.9399999999999977
105.13333333333334,0.9599999999999795
105.15,0.9800000000000182
105.16666666666667,1.0
105.18333333333334,1.0200000000000387
105.2,1.0400000000000205
105.21666666666667,1.0600000000000023
105.23333333333333,1.079999999999984
105.25,1.1000000000000227
105.26666666666667,1.1200000000000045
105.28333333333333,1.1399999999999864
105.3,1.160000000000025
105.31666666666666,1.1800000000000068
105.33333333333333,1.1999999999999886
105.35,1.2200000000000273
105.36666666666666,1.240000000000009
105.38333333333334,1.259999999999991
105.4,1.2799999999999727
105.41666666666667,1.3000000000000114
105.43333333333334,1.3199999999999932
105.45,1.3400000000000318
105.46666666666667,1.3600000000000136
105.48333333333333,1.3799999999999955
105.5,1.3999999999999773
105.51666666666667,1.420000000000016
105.53333333333333,1.4399999999999977
105.55,1.4599999999999795
105.56666666666666,1.4800000000000182
105.58333333333333,1.5
105.6,1.5199999999999818
105.61666666666666,1.5400000000000205
105.63333333333334,1.5600000000000023
105.65,1.579999999999984
105.66666666666667,1.6000000000000227
105.68333333333334,1.6200000000000045
105.7,1.6399999999999864
105.71666666666667,1.660000000000025
105.73333333333333,1.6800000000000068
105.75,1.6999999999999886
105.76666666666667,1.7200000000000273
105.78333333333333,1.740000000000009
105.8,1.759999999999991
105.81666666666666,1.7799999999999727
105.83333333333333,1.8000000000000114
105.85,1.8199999999999932
105.86666666666666,1.839999999999975
105.88333333333334,1.8600000000000136
105.9,1.8799999999999955
105.91666666666667,1.900000000000034
105.93333333333334,1.920000000000016
105.95,1.9399999999999977
105.96666666666667,1.9599999999999795
105.98333333333333,1.9800000000000182
106.0,2.0
106.01666666666667,2.013333333333321
106.03333333333333,2.0266666666666424
106.05,2.0400000000000205
106.06666666666666,2.0533333333333417
106.08333333333333,2.066666666666663
106.1,2.079999999999984
106.11666666666666,2.0933333333333053
106.13333333333334,2.1066666666666833
106.15,2.1200000000000045
106.16666666666667,2.1333333333333258
106.18333333333334,2.146666666666647
106.2,2.160000000000025
106.21666666666667,2.173333333333346
106.23333333333333,2.1866666666666674
106.25,2.1999999999999886
106.26666666666667,2.21333333333331
106.28333333333333,2.226666666666688
106.3,2.240000000000009
106.31666666666666,2.2533333333333303
106.33333333333333,2.2666666666666515
106.35,2.2799999999999727
106.36666666666666,2.2933333333333508
106.38333333333334,2.306666666666672
106.4,2.319999999999993
106.41666666666667,2.3333333333333144
106.43333333333334,2.3466666666666924
106.45,2.3600000000000136
106.46666666666667,2.373333333333335
106.48333333333333,2.386666666666656
106.5,2.3999999999999773
106.51666666666667,2.4133333333333553
106.53333333333333,2.4266666666666765
106.55,2.4399999999999977
106.56666666666666,2.453333333333319
106.58333333333333,2.466666666666697
106.6,2.480000000000018
106.61666666666666,2.4933333333333394
106.63333333333334,2.5066666666666606
106.65,2.519999999999982
106.66666666666667,2.53333333333336
106.68333333333334,2.546666666666681
106.7,2.5600000000000023
106.71666666666667,2.5733333333333235
106.73333333333333,2.5866666666667015
106.75,2.6000000000000227
106.76666666666667,2.613333333333344
106.78333333333333,2.626666666666665
106.8,2.6399999999999864
106.81666666666666,2.6533333333333644
106.83333333333333,2.6666666666666856
106.85,2.680000000000007
106.86666666666666,2.693333333333328
106.88333333333334,2.7066666666666492
106.9,2.7200000000000273
106.91666666666667,2.7333333333333485
106.93333333333334,2.7466666666666697
106.95,2.759999999999991
106.96666666666667,2.773333333333369
106.98333333333333,2.78666666666669
107.0,2.8000000000000114
107.01666666666667,2.828333333333319
107.03333333333333,2.8566666666666833
107.05,2.884999999999991
107.06666666666666,2.9133333333333553
107.08333333333333,2.941666666666663
107.1,2.9700000000000273
107.11666666666666,2.998333333333335
107.13333333333334,3.0266666666666424
107.15,3.055000000000007
107.16666666666667,3.0833333333333712
107.18333333333334,3.111666666666679
107.2,3.1399999999999864
107.21666666666667,3.1683333333333508
107.23333333333333,3.1966666666666583
107.25,3.2250000000000227
107.26666666666667,3.2533333333333303
107.28333333333333,3.2816666666666947
107.3,3.3100000000000023
107.31666666666666,3.33833333333331
107.33333333333333,3.3666666666666742
107.35,3.394999999999982
107.36666666666666,3.423333333333346
107.38333333333334,3.451666666666654
107.4,3.480000000000018
107.41666666666667,3.5083333333333258
107.43333333333334,3.53666666666669
107.45,3.5649999999999977
107.46666666666667,3.593333333333362
107.48333333333333,3.6216666666666697
107.5,3.6499999999999773
107.51666666666667,3.6783333333333417
107.53333333333333,3.7066666666666492
107.55,3.7350000000000136
107.56666666666666,3.763333333333321
107.58333333333333,3.7916666666666856
107.6,3.819999999999993
107.61666666666666,3.8483333333333007
107.63333333333334,3.876666666666665
107.65,3.9049999999999727
107.66666666666667,3.933333333333337
107.68333333333334,3.9616666666667015
107.7,3.990000000000009
107.71666666666667,4.018333333333317
107.73333333333333,4.046666666666681
107.75,4.074999999999989
107.76666666666667,4.103333333333353
107.78333333333333,4.131666666666661
107.8,4.160000000000025
107.81666666666666,4.188333333333333
107.83333333333333,4.21666666666664
107.85,4.2450000000000045
107.86666666666666,4.273333333333312
107.88333333333334,4.3016666666666765
107.9,4.329999999999984
107.91666666666667,4.3583333333333485
107.93333333333334,4.386666666666656
107.95,4.4150000000000205
107.96666666666667,4.443333333333328
107.98333333333333,4.471666666666692
108.0,4.5
108.01666666666667,4.521666666666647
108.03333333333333,4.543333333333351
108.05,4.564999999999998
108.06666666666666,4.586666666666645
108.08333333333333,4.6083333333333485
108.1,4.6299999999999955
108.11666666666666,4.651666666666642
108.13333333333334,4.673333333333346
108.15,4.694999999999993
108.16666666666667,4.716666666666697
108.18333333333334,4.738333333333344
108.2,4.759999999999991
108.21666666666667,4.781666666666695
108.23333333333333,4.803333333333342
108.25,4.824999999999989
108.26666666666667,4.846666666666692
108.28333333333333,4.868333333333339
108.3,4.889999999999986
108.31666666666666,4.91166666666669
108.33333333333333,4.933333333333337
108.35,4.954999999999984
108.36666666666666,4.976666666666688
108.38333333333334,4.998333333333335
108.4,5.019999999999982
108.41666666666667,5.041666666666686
108.43333333333334,5.063333333333333
108.45,5.085000000000036
108.46666666666667,5.106666666666683
108.48333333333333,5.12833333333333
108.5,5.149999999999977
108.51666666666667,5.171666666666681
108.53333333333333,5.193333333333328
108.55,5.214999999999975
108.56666666666666,5.236666666666679
108.58333333333333,5.258333333333326
108.6,5.279999999999973
108.61666666666666,5.3016666666666765
108.63333333333334,5.3233333333333235
108.65,5.34499999999997
108.66666666666667,5.366666666666674
108.68333333333334,5.388333333333321
108.7,5.410000000000025
108.71666666666667,5.431666666666672
108.73333333333333,5.453333333333319
108.75,5.475000000000023
108.76666666666667,5.49666666666667
108.78333333333333,5.518333333333317
108.8,5.5400000000000205
108.81666666666666,5.561666666666667
108.83333333333333,5.583333333333314
108.85,5.605000000000018
108.86666666666666,5.626666666666665
108.88333333333334,5.648333333333312
108.9,5.670000000000016
108.91666666666667,5.691666666666663
108.93333333333334,5.713333333333367
108.95,5.735000000000014
108.96666666666667,5.756666666666661
108.98333333333333,5.778333333333364
109.0,5.800000000000011
109.01666666666667,5.828333333333319
109.03333333333333,5.856666666666683
109.05,5.884999999999991
109.06666666666666,5.913333333333355
109.08333333333333,5.941666666666663
109.1,5.970000000000027
109.11666666666666,5.998333333333335
109.13333333333334,6.026666666666642
109.15,6.055000000000007
109.16666666666667,6.083333333333371
109.18333333333334,6.111666666666679
109.2,6.139999999999986
109.21666666666667,6.168333333333351
109.23333333333333,6.196666666666658
109.25,6.225000000000023
109.26666666666667,6.25333333333333
109.28333333333333,6.281666666666695
109.3,6.310000000000002
109.31666666666666,6.33833333333331
109.33333333333333,6.366666666666674
109.35,6.394999999999982
109.36666666666666,6.423333333333346
109.38333333333334,6.451666666666654
109.4,6.480000000000018
109.41666666666667,6.508333333333326
109.43333333333334,6.53666666666669
109.45,6.564999999999998
109.46666666666667,6.593333333333362
109.48333333333333,6.62166666666667
109.5,6.649999999999977
109.51666666666667,6.678333333333342
109.53333333333333,6.706666666666649
109.55,6.735000000000014
109.56666666666666,6.763333333333321
109.58333333333333,6.791666666666686
109.6,6.819999999999993
109.61666666666666,6.848333333333301
109.63333333333334,6.876666666666665
109.65,6.904999999999973
109.66666666666667,6.933333333333337
109.68333333333334,6.9616666666667015
109.7,6.990000000000009
109.71666666666667,7.018333333333317
109.73333333333333,7.046666666666681
109.75,7.074999999999989
109.76666666666667,7.103333333333353
109.78333333333333,7.131666666666661
109.8,7.160000000000025
109.81666666666666,7.188333333333333
109.83333333333333,7.21666666666664
109.85,7.2450000000000045
109.86666666666666,7.273333333333312
109.88333333333334,7.3016666666666765
109.9,7.329999999999984
109.91666666666667,7.3583333333333485
109.93333333333334,7.386666666666656
109.95,7.4150000000000205
109.96666666666667,7.443333333333328
109.98333333333333,7.471666666666692
110.0,7.5
110.01666666666667,7.501666666666665
110.03333333333333,7.50333333333333
110.05,7.5049999999999955
110.06666666666666,7.506666666666661
110.08333333333333,7.508333333333326
110.1,7.509999999999991
110.11666666666666,7.511666666666656
110.13333333333334,7.513333333333321
110.15,7.514999999999986
110.16666666666667,7.5166666666666515
110.18333333333334,7.518333333333317
110.2,7.519999999999982
110.21666666666667,7.521666666666647
110.23333333333333,7.523333333333312
110.25,7.524999999999977
110.26666666666667,7.526666666666699
110.28333333333333,7.528333333333364
110.3,7.53000000000003
110.31666666666666,7.531666666666695
110.33333333333333,7.53333333333336
110.35,7.535000000000025
110.36666666666666,7.53666666666669
110.38333333333334,7.538333333333355
110.4,7.5400000000000205
110.41666666666667,7.541666666666686
110.43333333333334,7.543333333333351
110.45,7.545000000000016
110.46666666666667,7.546666666666681
110.48333333333333,7.548333333333346
110.5,7.550000000000011
110.51666666666667,7.5516666666666765
110.53333333333333,7.553333333333342
110.55,7.555000000000007
110.56666666666666,7.556666666666672
110.58333333333333,7.558333333333337
110.6,7.560000000000002
110.61666666666666,7.561666666666667
110.63333333333334,7.563333333333333
110.65,7.564999999999998
110.66666666666667,7.566666666666663
110.68333333333334,7.568333333333328
110.7,7.569999999999993
110.71666666666667,7.571666666666658
110.73333333333333,7.5733333333333235
110.75,7.5750000000000455
110.76666666666667,7.576666666666711
110.78333333333333,7.578333333333376
110.8,7.580000000000041
110.81666666666666,7.581666666666706
110.83333333333333,7.583333333333371
110.85,7.585000000000036
110.86666666666666,7.5866666666667015
110.88333333333334,7.588333333333367
110.9,7.590000000000032
110.91666666666667,7.591666666666697
110.93333333333334,7.593333333333362
110.95,7.595000000000027
110.96666666666667,7.596666666666692
110.98333333333333,7.598333333333358
111.0,7.600000000000023
111.01666666666667,7.600000000000023
111.03333333333333,7.600000000000023
111.05,7.600000000000023
111.06666666666666,7.600000000000023
111.08333333333333,7.600000000000023
111.1,7.600000000000023
111.11666666666666,7.600000000000023
111.13333333333334,7.600000000000023
111.15,7.600000000000023
111.16666666666667,7.600000000000023
111.18333333333334,7.600000000000023
111.2,7.600000000000023
111.21666666666667,7.600000000000023
111.23333333333333,7.600000000000023
111.25,7.600000000000023
111.26666666666667,7.600000000000023
111.28333333333333,7.600000000000023
111.3,7.600000000000023
111.31666666666666,7.600000000000023
111.33333333333333,7.600000000000023
111.35,7.600000000000023
111.36666666666666,7.600000000000023
111.38333333333334,7.600000000000023
111.4,7.600000000000023
111.41666666666667,7.600000000000023
111.43333333333334,7.600000000000023
111.45,7.600000000000023
111.46666666666667,7.600000000000023
111.48333333333333,7.600000000000023
111.5,7.600000000000023
111.51666666666667,7.600000000000023
111.53333333333333,7.600000000000023
111.55,7.600000000000023
111.56666666666666,7.600000000000023
111.58333333333333,7.600000000000023
111.6,7.600000000000023
111.61666666666666,7.600000000000023
111.63333333333334,7.600000000000023
111.65,7.600000000000023
111.66666666666667,7.600000000000023
111.68333333333334,7.600000000000023
111.7,7.600000000000023
111.71666666666667,7.600000000000023
111.73333333333333,7.600000000000023
111.75,7.600000000000023
111.76666666666667,7.600000000000023
111.78333333333333,7.600000000000023
111.8,7.600000000000023
111.81666666666666,7.600000000000023
111.83333333333333,7.600000000000023
111.85,7.600000000000023
111.86666666666666,7.600000000000023
111.88333333333334,7.600000000000023
111.9,7.600000000000023
111.91666666666667,7.600000000000023
111.93333333333334,7.600000000000023
111.95,7.600000000000023
111.96666666666667,7.600000000000023
111.98333333333333,7.600000000000023
112.0,7.600000000000023
112.01666666666667,7.588333333333367
112.03333333333333,7.576666666666711
112.05,7.564999999999998
112.06666666666666,7.553333333333342
112.08333333333333,7.541666666666686
112.1,7.53000000000003
112.11666666666666,7.5183333333333735
112.13333333333334,7.506666666666661
112.15,7.4950000000000045
112.16666666666667,7.4833333333333485
112.18333333333334,7.471666666666692
112.2,7.460000000000036
112.21666666666667,7.4483333333333235
112.23333333333333,7.436666666666667
112.25,7.425000000000011
112.26666666666667,7.413333333333355
112.28333333333333,7.401666666666699
112.3,7.389999999999986
112.31666666666666,7.37833333333333
112.33333333333333,7.366666666666674
112.35,7.355000000000018
112.36666666666666,7.343333333333362
112.38333333333334,7.331666666666649
112.4,7.319999999999993
112.41666666666667,7.308333333333337
112.43333333333334,7.296666666666681
112.45,7.285000000000025
112.46666666666667,7.273333333333312
112.48333333333333,7.261666666666656
112.5,7.25
112.51666666666667,7.238333333333344
112.53333333333333,7.226666666666688
112.55,7.214999999999975
112.56666666666666,7.203333333333319
112.58333333333333,7.191666666666663
112.6,7.180000000000007
112.61666666666666,7.168333333333351
112.63333333333334,7.156666666666638
112.65,7.144999999999982
112.66666666666667,7.133333333333326
112.68333333333334,7.12166666666667
112.7,7.110000000000014
112.71666666666667,7.098333333333301
112.73333333333333,7.086666666666645
112.75,7.074999999999989
112.76666666666667,7.063333333333333
112.78333333333333,7.0516666666666765
112.8,7.039999999999964
112.81666666666666,7.028333333333308
112.83333333333333,7.0166666666666515
112.85,7.0049999999999955
112.86666666666666,6.993333333333339
112.88333333333334,6.9816666666666265
112.9,6.96999999999997
112.91666666666667,6.958333333333314
112.93333333333334,6.946666666666658
112.95,6.935000000000002
112.96666666666667,6.923333333333289
112.98333333333333,6.911666666666633
113.0,6.899999999999977
113.01666666666667,6.884999999999991
113.03333333333333,6.8700000000000045
113.05,6.854999999999961
113.06666666666666,6.839999999999975
113.08333333333333,6.824999999999989
113.1,6.810000000000002
113.11666666666666,6.794999999999959
113.13333333333334,6.779999999999973
113.15,6.764999999999986
113.16666666666667,6.75
113.18333333333334,6.734999999999957
113.2,6.71999999999997
113.21666666666667,6.704999999999984
113.23333333333333,6.689999999999998
113.25,6.6749999999999545
113.26666666666667,6.659999999999968
113.28333333333333,6.644999999999982
113.3,6.6299999999999955
113.31666666666666,6.615000000000009
113.33333333333333,6.599999999999966
113.35,6.5849999999999795
113.36666666666666,6.569999999999993
113.38333333333334,6.555000000000007
113.4,6.5400000000000205
113.41666666666667,6.524999999999977
113.43333333333334,6.509999999999991
113.45,6.4950000000000045
113.46666666666667,6.479999999999961
113.48333333333333,6.464999999999975
113.5,6.449999999999989
113.51666666666667,6.435000000000002
113.53333333333333,6.420000000000016
113.55,6.404999999999973
113.56666666666666,6.389999999999986
113.58333333333333,6.375
113.6,6.360000000000014
113.61666666666666,6.34499999999997
113.63333333333334,6.329999999999984
113.65,6.314999999999998
113.66666666666667,6.300000000000011
113.68333333333334,6.284999999999968
113.7,6.269999999999982
113.71666666666667,6.2549999999999955
113.73333333333333,6.240000000000009
113.75,6.225000000000023
113.76666666666667,6.2099999999999795
113.78333333333333,6.194999999999993
113.8,6.180000000000007
113.81666666666666,6.1650000000000205
113.83333333333333,6.149999999999977
113.85,6.134999999999991
113.86666666666666,6.1200000000000045
113.88333333333334,6.105000000000018
113.9,6.090000000000032
113.91666666666667,6.074999999999989
113.93333333333334,6.060000000000002
113.95,6.045000000000016
113.96666666666667,6.029999999999973
113.98333333333333,6.014999999999986
114.0,6.0
114.01666666666667,5.985000000000014
114.03333333333333,5.970000000000027
114.05,5.954999999999984
114.06666666666666,5.939999999999998
114.08333333333333,5.925000000000011
114.1,5.910000000000025
114.11666666666666,5.894999999999982
114.13333333333334,5.8799999999999955
114.15,5.865000000000009
114.16666666666667,5.850000000000023
114.18333333333334,5.8349999999999795
114.2,5.819999999999993
114.21666666666667,5.805000000000007
114.23333333333333,5.7900000000000205
114.25,5.774999999999977
114.26666666666667,5.759999999999991
114.28333333333333,5.7450000000000045
114.3,5.730000000000018
114.31666666666666,5.715000000000032
114.33333333333333,5.699999999999989
114.35,5.685000000000002
114.36666666666666,5.670000000000016
114.38333333333334,5.65500000000003
114.4,5.640000000000043
114.41666666666667,5.625
114.43333333333334,5.610000000000014
114.45,5.595000000000027
114.46666666666667,5.579999999999984
114.48333333333333,5.564999999999998
114.5,5.550000000000011
114.51666666666667,5.535000000000025
114.53333333333333,5.520000000000039
114.55,5.5049999999999955
114.56666666666666,5.490000000000009
114.58333333333333,5.475000000000023
114.6,5.460000000000036
114.61666666666666,5.444999999999993
114.63333333333334,5.430000000000007
114.65,5.4150000000000205
114.66666666666667,5.400000000000034
114.68333333333334,5.384999999999991
114.7,5.3700000000000045
114.71666666666667,5.355000000000018
114.73333333333333,5.340000000000032
114.75,5.3250000000000455
114.76666666666667,5.310000000000002
114.78333333333333,5.295000000000016
114.8,5.28000000000003
114.81666666666666,5.265000000000043
114.83333333333333,5.25
114.85,5.235000000000014
114.86666666666666,5.220000000000027
114.88333333333334,5.205000000000041
114.9,5.190000000000055
114.91666666666667,5.175000000000011
114.93333333333334,5.160000000000025
114.95,5.145000000000039
114.96666666666667,5.1299999999999955
114.98333333333333,5.115000000000009
115.0,5.100000000000023
115.01666666666667,5.093333333333362
115.03333333333333,5.0866666666667015
115.05,5.080000000000041
115.06666666666666,5.07333333333338
115.08333333333333,5.066666666666663
115.1,5.060000000000002
115.11666666666666,5.053333333333342
115.13333333333334,5.046666666666681
115.15,5.0400000000000205
115.16666666666667,5.03333333333336
115.18333333333334,5.026666666666699
115.2,5.020000000000039
115.21666666666667,5.013333333333321
115.23333333333333,5.006666666666661
115.25,5.0
115.26666666666667,4.993333333333339
115.28333333333333,4.986666666666679
115.3,4.980000000000018
115.31666666666666,4.973333333333358
115.33333333333333,4.966666666666697
115.35,4.960000000000036
115.36666666666666,4.953333333333319
115.38333333333334,4.946666666666658
115.4,4.939999999999998
115.41666666666667,4.933333333333337
115.43333333333334,4.9266666666666765
115.45,4.920000000000016
115.46666666666667,4.913333333333355
115.48333333333333,4.906666666666695
115.5,4.899999999999977
115.51666666666667,4.893333333333317
115.53333333333333,4.886666666666656
115.55,4.8799999999999955
115.56666666666666,4.873333333333335
115.58333333333333,4.866666666666674
115.6,4.860000000000014
115.61666666666666,4.853333333333353
115.63333333333334,4.846666666666692
115.65,4.840000000000032
115.66666666666667,4.833333333333314
115.68333333333334,4.826666666666654
115.7,4.819999999999993
115.71666666666667,4.813333333333333
115.73333333333333,4.806666666666672
115.75,4.800000000000011
115.76666666666667,4.793333333333351
115.78333333333333,4.78666666666669
115.8,4.779999999999973
115.81666666666666,4.773333333333312
115.83333333333333,4.7666666666666515
115.85,4.759999999999991
115.86666666666666,4.75333333333333
115.88333333333334,4.74666666666667
115.9,4.740000000000009
115.91666666666667,4.7333333333333485
115.93333333333334,4.726666666666631
115.95,4.71999999999997
115.96666666666667,4.71333333333331
115.98333333333333,4.706666666666649
116.0,4.699999999999989
116.01666666666667,4.678333333333342
116.03333333333333,4.656666666666638
116.05,4.634999999999991
116.06666666666666,4.613333333333344
116.08333333333333,4.59166666666664
116.1,4.569999999999993
116.11666666666666,4.548333333333346
116.13333333333334,4.526666666666642
116.15,4.5049999999999955
116.16666666666667,4.483333333333292
116.18333333333334,4.461666666666645
116.2,4.439999999999998
116.21666666666667,4.418333333333294
116.23333333333333,4.396666666666647
116.25,4.375
116.26666666666667,4.353333333333296
116.28333333333333,4.331666666666649
116.3,4.310000000000002
116.31666666666666,4.2883333333332985
116.33333333333333,4.2666666666666515
116.35,4.2450000000000045
116.36666666666666,4.223333333333301
116.38333333333334,4.201666666666654
116.4,4.180000000000007
116.41666666666667,4.158333333333303
116.43333333333334,4.136666666666656
116.45,4.114999999999952
116.46666666666667,4.093333333333305
116.48333333333333,4.071666666666658
116.5,4.0499999999999545
116.51666666666667,4.028333333333308
116.53333333333333,4.006666666666661
116.55,3.9850000000000136
116.56666666666666,3.96333333333331
116.58333333333333,3.941666666666663
116.6,3.920000000000016
116.61666666666666,3.898333333333312
116.63333333333334,3.876666666666665
116.65,3.855000000000018
116.66666666666667,3.8333333333333144
116.68333333333334,3.8116666666666674
116.7,3.7899999999999636
116.71666666666667,3.7683333333333167
116.73333333333333,3.7466666666666697
116.75,3.724999999999966
116.76666666666667,3.703333333333319
116.78333333333333,3.681666666666672
116.8,3.659999999999968
116.81666666666666,3.638333333333321
116.83333333333333,3.6166666666666742
116.85,3.5949999999999704
116.86666666666666,3.5733333333333235
116.88333333333334,3.5516666666666765
116.9,3.5299999999999727
116.91666666666667,3.5083333333333258
116.93333333333334,3.486666666666622
116.95,3.464999999999975
116.96666666666667,3.443333333333328
116.98333333333333,3.4216666666666242
117.0,3.3999999999999773
