,Room Heat Gain [W]
86.86666666666666,-107.93085116955093
86.88333333333334,-107.84421433468961
86.9,-107.75749646314652
86.91666666666667,-107.67069997909033
86.93333333333334,-107.58382729725417
86.95,-107.4968808229644
86.96666666666667,-107.40986295209102
86.98333333333333,-107.32277607100356
87.0,-107.23562255647461
87.01666666666667,-107.14840477555796
87.03333333333333,-107.06112508543835
87.05,-106.97378583326257
87.06666666666666,-106.88638935594209
87.08333333333333,-106.79893797992797
87.1,-106.71143402098629
87.11666666666666,-106.62387978393235
87.13333333333334,-106.53627756237061
87.15,-106.44862963841005
87.16666666666667,-106.36093828237887
87.18333333333334,-106.27320575251505
87.2,-106.18543429467003
87.21666666666667,-106.09762614199086
87.23333333333333,-106.00978351460896
87.25,-105.92190861931789
87.26666666666667,-105.83400364925619
87.28333333333333,-105.746070783579
87.3,-105.65811218714322
87.31666666666666,-105.57013001017961
87.33333333333333,-105.48212638795763
87.35,-105.39410344047404
87.36666666666666,-105.30606327210747
87.38333333333334,-105.21800797128526
87.4,-105.12993961014726
87.41666666666667,-105.0418602442073
87.43333333333334,-104.95377191199513
87.45,-104.86567663471457
87.46666666666667,-104.77757641587377
87.48333333333333,-104.68947324093945
87.5,-104.60136907696045
87.51666666666667,-104.51326587220247
87.53333333333333,-104.42516555579058
87.55,-104.3370700373295
87.56666666666666,-104.24898120654737
87.58333333333333,-104.16090093292782
87.6,-104.072831065361
87.61666666666666,-103.98477343179742
87.63333333333334,-103.89672983890244
87.65,-103.80870207173867
87.66666666666667,-103.72069189344863
87.68333333333334,-103.63270104496429
87.7,-103.54473124472716
87.71666666666667,-103.45678418842581
87.73333333333333,-103.36886154875198
87.75,-103.28096497518854
87.76666666666667,-103.19309609381357
87.78333333333333,-103.10525650712565
87.8,-103.01744779387906
87.81666666666666,-102.92967150898622
87.83333333333333,-102.84192918338861
87.85,-102.7542223239982
87.86666666666666,-102.66655241363188
87.88333333333334,-102.5789209109896
87.9,-102.49132925064914
87.91666666666667,-102.40377884307964
87.93333333333334,-102.31627107467988
87.95,-102.22880730784819
87.96666666666667,-102.14138888105808
87.98333333333333,-102.05401710896258
88.0,-101.96669328251785
88.01666666666667,-101.91019679412372
88.03333333333333,-101.85359687215532
88.05,-101.79689550683543
88.06666666666666,-101.74009466150649
88.08333333333333,-101.68319627284994
88.1,-101.62620225111654
88.11666666666666,-101.56911448037863
88.13333333333334,-101.51193481878678
88.15,-101.4546650988404
88.16666666666667,-101.39730712765983
88.18333333333334,-101.33986268727845
88.2,-101.28233353493367
88.21666666666667,-101.22472140335837
88.23333333333333,-101.16702800109827
88.25,-101.10925501281503
88.26666666666667,-101.05140409960295
88.28333333333333,-100.99347689930728
88.3,-100.93547502685252
88.31666666666666,-100.87740007456354
88.33333333333333,-100.81925361250615
88.35,-100.76103718881252
88.36666666666666,-100.70275233003194
88.38333333333334,-100.64440054146786
88.4,-100.58598330752623
88.41666666666667,-100.52750209206619
88.43333333333334,-100.46895833876528
88.45,-100.41035347146244
88.46666666666667,-100.35168889454071
88.48333333333333,-100.29296599327111
88.5,-100.23418613419344
88.51666666666667,-100.17535066548734
88.53333333333333,-100.11646091733273
88.55,-100.05751820228373
88.56666666666666,-99.99852381564027
88.58333333333333,-99.93947903580992
88.6,-99.88038512467416
88.61666666666666,-99.82124332795453
88.63333333333334,-99.76205487554834
88.65,-99.70282098190461
88.66666666666667,-99.64354284634028
88.68333333333334,-99.5842216533958
88.7,-99.5248585731475
88.71666666666667,-99.46545476153308
88.73333333333333,-99.40601136065185
88.75,-99.34652949907468
88.76666666666667,-99.28701029211031
88.78333333333333,-99.22745484209979
88.8,-99.16786423867937
88.81666666666666,-99.10823955902403
88.83333333333333,-99.04858186809385
88.85,-98.98889221886445
88.86666666666666,-98.92917165255446
88.88333333333334,-98.86942119881424
88.9,-98.8096418759446
88.91666666666667,-98.7498346910715
88.93333333333334,-98.69000064031862
88.95,-98.63014070898643
88.96666666666667,-98.57025587169726
88.98333333333333,-98.51034709254309
89.0,-98.4504153252332
89.01666666666667,-98.42123963821214
89.03333333333333,-98.39188894916684
89.05,-98.3623649508377
89.06666666666666,-98.33266932219558
89.08333333333333,-98.30280372858252
89.1,-98.27276982179707
89.11666666666666,-98.24256924023503
89.13333333333334,-98.21220360895822
89.15,-98.18167453982217
89.16666666666667,-98.15098363155218
89.18333333333334,-98.12013246984667
89.2,-98.08912262745629
89.21666666666667,-98.05795566427939
89.23333333333333,-98.02663312746105
89.25,-97.9951565514794
89.26666666666667,-97.96352745827075
89.28333333333333,-97.93174735734743
89.3,-97.89981774595944
89.31666666666666,-97.86774010929075
89.33333333333333,-97.83551592068446
89.35,-97.80314664192458
89.36666666666666,-97.77063372360135
89.38333333333334,-97.73797860552635
89.4,-97.70518271722734
89.41666666666667,-97.67224747855992
89.43333333333334,-97.639174300374
89.45,-97.6059645853117
89.46666666666667,-97.57261972867758
89.48333333333333,-97.5391411194248
89.5,-97.50553014121833
89.51666666666667,-97.47178817360836
89.53333333333333,-97.4379165932575
89.55,-97.4039167752669
89.56666666666666,-97.36979009454372
89.58333333333333,-97.33553792722766
89.6,-97.30116165215392
89.61666666666666,-97.26666265233312
89.63333333333334,-97.23204231643516
89.65,-97.19730204030105
89.66666666666667,-97.16244322838175
89.68333333333334,-97.12746729520586
89.7,-97.09237566675971
89.71666666666667,-97.05716978183142
89.73333333333333,-97.02185109329197
89.75,-96.98642106930589
89.76666666666667,-96.95088119444554
89.78333333333333,-96.91523297073387
89.8,-96.87947791858508
89.81666666666666,-96.8436175776534
89.83333333333333,-96.80765350757234
89.85,-96.77158728859746
89.86666666666666,-96.7354205221549
89.88333333333334,-96.69915483126097
89.9,-96.6627918608574
89.91666666666667,-96.62633327804893
89.93333333333334,-96.58978077222903
89.95,-96.55313605511085
89.96666666666667,-96.51640086068122
89.98333333333333,-96.47957694504827
90.0,-96.44266608620964
90.01666666666667,-96.35950289624792
90.03333333333333,-96.27648721938652
90.05,-96.19361974298178
90.06666666666666,-96.11090118039478
90.08333333333333,-96.02833227038839
90.1,-95.94591377646574
90.11666666666666,-95.86364648617163
90.13333333333334,-95.78153121034508
90.15,-95.69956878232527
90.16666666666667,-95.6177600571323
90.18333333333334,-95.5361059106251
90.2,-95.45460723862197
90.21666666666667,-95.37326495599409
90.23333333333333,-95.29207999574622
90.25,-95.21105330806895
90.26666666666667,-95.13018585935205
90.28333333333333,-95.04947863118431
90.3,-94.96893261929314
90.31666666666666,-94.88854883244689
90.33333333333333,-94.80832829129213
90.35,-94.72827202712409
90.36666666666666,-94.64838108056865
90.38333333333334,-94.5686565001597
90.4,-94.48909934084077
90.41666666666667,-94.40971066231917
90.43333333333334,-94.33049152732177
90.45,-94.25144299971289
90.46666666666667,-94.17256614250897
90.48333333333333,-94.09386201572876
90.5,-94.01533167418044
90.51666666666667,-93.93697616509404
90.53333333333333,-93.85879652567819
90.55,-93.78079378059532
90.56666666666666,-93.70296893935398
90.58333333333333,-93.62532299366721
90.6,-93.54785691476378
90.61666666666666,-93.4705716507097
90.63333333333334,-93.39346812370738
90.65,-93.31654722745297
90.66666666666667,-93.23980982452437
90.68333333333334,-93.16325674383747
90.7,-93.0868887781966
90.71666666666667,-93.01070668192746
90.73333333333333,-92.93471116864288
90.75,-92.8589029091289
90.76666666666667,-92.78328252937305
90.78333333333333,-92.70785060873847
90.8,-92.6326076783007
90.81666666666666,-92.55755421933961
90.83333333333333,-92.48269066202096
90.85,-92.40801738421821
90.86666666666666,-92.33353471052736
90.88333333333334,-92.25924291145299
90.9,-92.18514220275587
90.91666666666667,-92.11123274497125
90.93333333333334,-92.03751464309413
90.95,-91.96398794643173
90.96666666666667,-91.89065264857636
90.98333333333333,-91.81750868757614
91.0,-91.7445559462028
91.01666666666667,-91.7128317523806
91.03333333333333,-91.68109319221112
91.05,-91.64934101159791
91.06666666666666,-91.61757589842891
91.08333333333333,-91.58579848348502
91.1,-91.55400934143303
91.11666666666666,-91.52220899189221
91.13333333333334,-91.49039790059808
91.15,-91.45857648062277
91.16666666666667,-91.42674509365655
91.18333333333334,-91.39490405134372
91.2,-91.3630536166689
91.21666666666667,-91.33119400537349
91.23333333333333,-91.29932538740589
91.25,-91.26744788837871
91.26666666666667,-91.23556159105502
91.28333333333333,-91.20366653680006
91.3,-91.17176272704624
91.31666666666666,-91.13985012471531
91.33333333333333,-91.10792865560846
91.35,-91.07599820972537
91.36666666666666,-91.04405864253155
91.38333333333334,-91.0121097761478
91.4,-90.98015140043911
91.41666666666667,-90.94818327402221
91.43333333333334,-90.91620512515074
91.45,-90.88421665250983
91.46666666666667,-90.85221752589811
91.48333333333333,-90.8202073867879
91.5,-90.78818584880064
91.51666666666667,-90.75615249806432
91.53333333333333,-90.72410689350072
91.55,-90.69204856699993
91.56666666666666,-90.65997702356205
91.58333333333333,-90.62789174133698
91.6,-90.59579217166562
91.61666666666666,-90.56367773904252
91.63333333333334,-90.53154784109454
91.65,-90.49940184853428
91.66666666666667,-90.46723910513343
91.68333333333334,-90.43505892770578
91.7,-90.4028606061261
91.71666666666667,-90.37064340339711
91.73333333333333,-90.33840655575622
91.75,-90.30614927283945
91.76666666666667,-90.2738707379278
91.78333333333333,-90.24157010825584
91.8,-90.20924651538274
91.81666666666666,-90.17689906566471
91.83333333333333,-90.14452684077891
91.85,-90.11212889835976
91.86666666666666,-90.07970427269126
91.88333333333334,-90.04725197548153
91.9,-90.0147709967229
91.91666666666667,-89.98226030561054
91.93333333333334,-89.94971885154663
91.95,-89.91714556519582
91.96666666666667,-89.88453935960085
91.98333333333333,-89.85189913136323
92.0,-89.81922376187528
92.01666666666667,-89.76599336856937
92.03333333333333,-89.7128281499885
92.05,-89.65972643665785
92.06666666666666,-89.60668655173068
92.08333333333333,-89.55370681235848
92.1,-89.50078553108712
92.11666666666666,-89.44792101725422
92.13333333333334,-89.3951115783983
92.15,-89.34235552165434
92.16666666666667,-89.28965115516088
92.18333333333334,-89.23699678945655
92.2,-89.1843907388485
92.21666666666667,-89.13183132278597
92.23333333333333,-89.07931686721518
92.25,-89.026845705921
92.26666666666667,-88.97441618185354
92.28333333333333,-88.92202664845244
92.3,-88.86967547098175
92.31666666666666,-88.8173610278609
92.33333333333333,-88.76508171202198
92.35,-88.71283593230183
92.36666666666666,-88.66062211486327
92.38333333333334,-88.60843870467943
92.4,-88.55628416706264
92.41666666666667,-88.5041569892875
92.43333333333334,-88.45205568225161
92.45,-88.3999787822424
92.46666666666667,-88.3479248527709
92.48333333333333,-88.29589248648166
92.5,-88.24388030712822
92.51666666666667,-88.19188697162075
92.53333333333333,-88.13991117212184
92.55,-88.08795163818577
92.56666666666666,-88.03600713892762
92.58333333333333,-87.98407648519739
92.6,-87.9321585317671
92.61666666666666,-87.88025217948162
92.63333333333334,-87.8283563773885
92.65,-87.77647012479817
92.66666666666667,-87.72459247330067
92.68333333333334,-87.67272252867502
92.7,-87.62085945271635
92.71666666666667,-87.56900246494575
92.73333333333333,-87.51715084420769
92.75,-87.46530393012799
92.76666666666667,-87.41346112443765
92.78333333333333,-87.36162189213356
92.8,-87.30978576253061
92.81666666666666,-87.25795233010625
92.83333333333333,-87.20612125523088
92.85,-87.15429226471363
92.86666666666666,-87.10246515221176
92.88333333333334,-87.05063977845906
92.9,-86.99881607137989
92.91666666666667,-86.94699402602515
92.93333333333334,-86.89517370436855
92.95,-86.84335523498497
92.96666666666667,-86.79153881257807
92.98333333333333,-86.73972469739674
93.0,-86.68791321452396
93.01666666666667,-86.64123444056168
93.03333333333333,-86.59453349178268
93.05,-86.54781101072925
93.06666666666666,-86.50106770029863
93.08333333333333,-86.45430432257321
93.1,-86.407521697581
93.11666666666666,-86.36072070199153
93.13333333333334,-86.31390226774722
93.15,-86.26706738067587
93.16666666666667,-86.22021707902896
93.18333333333334,-86.17335245200908
93.2,-86.12647463825027
93.21666666666667,-86.07958482428657
93.23333333333333,-86.03268424298149
93.25,-85.98577417193543
93.26666666666667,-85.93885593187491
93.28333333333333,-85.89193088497608
93.3,-85.84500043317773
93.31666666666666,-85.79806601640011
93.33333333333333,-85.75112911072841
93.35,-85.7041912264695
93.36666666666666,-85.65725390614729
93.38333333333334,-85.61031872234501
93.4,-85.5633872754411
93.41666666666667,-85.51646119118814
93.43333333333334,-85.46954211814155
93.45,-85.42263172493695
93.46666666666667,-85.37573169739674
93.48333333333333,-85.32884373549459
93.5,-85.28196955015397
93.51666666666667,-85.23511085992553
93.53333333333333,-85.18826938750571
93.55,-85.14144685619394
93.56666666666666,-85.09464498621479
93.58333333333333,-85.04786549101166
93.6,-85.00111007347004
93.61666666666666,-84.95438042214519
93.63333333333334,-84.90767820748782
93.65,-84.861005078114
93.66666666666667,-84.81436265712449
93.68333333333334,-84.76775253850695
93.7,-84.7211762836785
93.71666666666667,-84.67463541810818
93.73333333333333,-84.62813142812277
93.75,-84.58166575786599
93.76666666666667,-84.53523980644337
93.78333333333333,-84.48885492524666
93.8,-84.44251241550859
93.81666666666666,-84.39621352604009
93.83333333333333,-84.34995945120802
93.85,-84.30375132912546
93.86666666666666,-84.2575902400645
93.88333333333334,-84.21147720510102
93.9,-84.16541318496601
93.91666666666667,-84.1193990791396
93.93333333333334,-84.07343572513734
93.95,-84.02752389801705
93.96666666666667,-83.98166431007704
93.98333333333333,-83.93585761076247
94.0,-83.89010438674546
94.01666666666667,-83.83414578718318
94.03333333333333,-83.77829294601737
94.05,-83.72254600731928
94.06666666666666,-83.66690505565833
94.08333333333333,-83.61137011695342
94.1,-83.55594115946344
94.11666666666666,-83.50061809486603
94.13333333333334,-83.44540077946391
94.15,-83.39028901547087
94.16666666666667,-83.33528255239167
94.18333333333334,-83.28038108847394
94.2,-83.22558427221665
94.21666666666667,-83.17089170395678
94.23333333333333,-83.11630293749089
94.25,-83.06181748174956
94.26666666666667,-83.00743480251889
94.28333333333333,-82.9531543242003
94.3,-82.89897543159313
94.31666666666666,-82.84489747173794
94.33333333333333,-82.7909197557863
94.35,-82.73704156091213
94.36666666666666,-82.68326213226004
94.38333333333334,-82.62958068495112
94.4,-82.57599640612122
94.41666666666667,-82.52250845700861
94.43333333333334,-82.46911597509606
94.45,-82.41581807628536
94.46666666666667,-82.36261385712618
94.48333333333333,-82.30950239708181
94.5,-82.25648276082744
94.51666666666667,-82.20355400057355
94.53333333333333,-82.15071515842574
94.55,-82.09796526873349
94.56666666666666,-82.0453033604567
94.58333333333333,-81.99272845952801
94.6,-81.94023959118591
94.61666666666666,-81.88783578227789
94.63333333333334,-81.83551606354644
94.65,-81.78327947183377
94.66666666666667,-81.73112505225
94.68333333333334,-81.67905186026668
94.7,-81.62705896372402
94.71666666666667,-81.57514544476095
94.73333333333333,-81.52331040164863
94.75,-81.47155295052265
94.76666666666667,-81.41987222701573
94.78333333333333,-81.368267387776
94.8,-81.316737611878
94.81666666666666,-81.26528210211545
94.83333333333333,-81.2139000861823
94.85,-81.16259081774187
94.86666666666666,-81.1113535773596
94.88333333333334,-81.06018767335094
94.9,-81.00909244249924
94.91666666666667,-80.95806725066214
94.93333333333334,-80.90711149327883
94.95,-80.85622459577716
94.96666666666667,-80.80540601385971
94.98333333333333,-80.7546552337255
95.0,-80.70397177217092
95.01666666666667,-80.66361455162453
95.03333333333333,-80.6232724782225
95.05,-80.58294541690557
95.06666666666666,-80.5426332615772
95.08333333333333,-80.50233593484737
95.1,-80.46205338770329
95.11666666666666,-80.42178559913542
95.13333333333334,-80.38153257570472
95.15,-80.3412943510654
95.16666666666667,-80.30107098544006
95.18333333333334,-80.26086256506824
95.2,-80.22066920160627
95.21666666666667,-80.18049103150503
95.23333333333333,-80.14032821536044
95.25,-80.10018093723484
95.26666666666667,-80.06004940394584
95.28333333333333,-80.0199338443524
95.3,-79.97983450859368
95.31666666666666,-79.93975166731931
95.33333333333333,-79.89968561088317
95.35,-79.85963664851879
95.36666666666666,-79.81960510747061
95.38333333333334,-79.77959133211698
95.4,-79.73959568302767
95.41666666666667,-79.69961853601853
95.43333333333334,-79.65966028114053
95.45,-79.61972132166072
95.46666666666667,-79.57980207298338
95.48333333333333,-79.53990296155098
95.5,-79.50002442371041
95.51666666666667,-79.46016690455
95.53333333333333,-79.4203308567133
95.55,-79.38051673919641
95.56666666666666,-79.34072501612148
95.58333333333333,-79.30095615551545
95.6,-79.26121062806632
95.61666666666666,-79.2214889059178
95.63333333333334,-79.18179146143326
95.65,-79.14211876600893
95.66666666666667,-79.10247128889218
95.68333333333334,-79.06284949603383
95.7,-79.0232538489814
95.71666666666667,-78.9836848038011
95.73333333333333,-78.94414281005447
95.75,-78.90462830980687
95.76666666666667,-78.86514173670585
95.78333333333333,-78.8256835151134
95.8,-78.78625405928032
95.81666666666666,-78.7468537725838
95.83333333333333,-78.70748304684724
95.85,-78.66814226168547
95.86666666666666,-78.62883178394016
95.88333333333334,-78.58955196716997
95.9,-78.55030315118638
95.91666666666667,-78.51108566166562
95.93333333333334,-78.47189980981784
95.95,-78.43274589210729
95.96666666666667,-78.39362419002961
95.98333333333333,-78.35453496994208
96.0,-78.31547848293994
96.01666666666667,-78.25593621480851
96.03333333333333,-78.19652972971623
96.05,-78.1372587197955
96.06666666666666,-78.07812286446473
96.08333333333333,-78.01912183053015
96.1,-77.96025527229455
96.11666666666666,-77.9015228317221
96.13333333333334,-77.842924138615
96.15,-77.78445881082831
96.16666666666667,-77.7261264545062
96.18333333333334,-77.6679266643468
96.2,-77.6098590238728
96.21666666666667,-77.55192310573474
96.23333333333333,-77.49411847202185
96.25,-77.43644467457877
96.26666666666667,-77.37890125535002
96.28333333333333,-77.3214877467069
96.3,-77.26420367179041
96.31666666666666,-77.20704854484794
96.33333333333333,-77.15002187156448
96.35,-77.0931231493887
96.36666666666666,-77.03635186784571
96.38333333333334,-76.97970750883057
96.4,-76.92318954688623
96.41666666666667,-76.86679744945286
96.43333333333334,-76.81053067711716
96.45,-76.75438868380297
96.46666666666667,-76.69837091695905
96.48333333333333,-76.64247681771764
96.5,-76.58670582101767
96.51666666666667,-76.53105735571008
96.53333333333333,-76.47553084463968
96.55,-76.42012570469669
96.56666666666666,-76.36484134685792
96.58333333333333,-76.30967717620273
96.6,-76.25463259191795
96.61666666666666,-76.19970698728334
96.63333333333334,-76.14489974966321
96.65,-76.09021026047267
96.66666666666667,-76.03563789514932
96.68333333333334,-75.9811820231378
96.7,-75.92684200784716
96.71666666666667,-75.87261720663955
96.73333333333333,-75.8185069708139
96.75,-75.76451064560679
96.76666666666667,-75.71062757018663
96.78333333333333,-75.6568570776896
96.8,-75.60319849524095
96.81666666666666,-75.54965114400693
96.83333333333333,-75.4962143392627
96.85,-75.44288739047576
96.86666666666666,-75.38966960139126
96.88333333333334,-75.33656027016501
96.9,-75.28355868948614
96.91666666666667,-75.230664146726
96.93333333333334,-75.17787592409974
96.95,-75.12519329885593
96.96666666666667,-75.07261554346526
96.98333333333333,-75.02014192582914
97.0,-74.96777170950129
97.01666666666667,-74.87959634142705
97.03333333333333,-74.79170242874825
97.05,-74.70408832573158
97.06666666666666,-74.61675238779087
97.08333333333333,-74.52969297173016
97.1,-74.44290843599883
97.11666666666666,-74.35639714096129
97.13333333333334,-74.27015744915116
97.15,-74.18418772555694
97.16666666666667,-74.09848633788496
97.18333333333334,-74.01305165683685
97.2,-73.92788205638159
97.21666666666667,-73.84297591403786
97.23333333333333,-73.75833161113017
97.25,-73.67394753306387
97.26666666666667,-73.58982206957783
97.28333333333333,-73.50595361498806
97.3,-73.4223405684199
97.31666666666666,-73.33898133402448
97.33333333333333,-73.25587432115523
97.35,-73.1730179445464
97.36666666666666,-73.09041062443333
97.38333333333334,-73.00805078665483
97.4,-72.9259368627046
97.41666666666667,-72.84406728975688
97.43333333333334,-72.7624405106287
97.45,-72.68105497370853
97.46666666666667,-72.59990913283983
97.48333333333333,-72.51900144715619
97.5,-72.43833038086159
97.51666666666667,-72.35789440299558
97.53333333333333,-72.2776919871263
97.55,-72.19772161103513
97.56666666666666,-72.11798175635535
97.58333333333333,-72.03847090818697
97.6,-71.95918755470436
97.61666666666666,-71.8801301867284
97.63333333333334,-71.80129729730203
97.65,-71.72268738125761
97.66666666666667,-71.64429893479101
97.68333333333334,-71.5661304550386
97.7,-71.48818043966457
97.71666666666667,-71.41044738647227
97.73333333333333,-71.33292979302932
97.75,-71.25562615632322
97.76666666666667,-71.1785349724402
97.78333333333333,-71.10165473628052
97.8,-71.02498394129556
97.81666666666666,-70.9485210792831
97.83333333333333,-70.87226464018993
97.85,-70.79621311197504
97.86666666666666,-70.72036498050147
97.88333333333334,-70.64471872946355
97.9,-70.56927284035676
97.91666666666667,-70.49402579248223
97.93333333333334,-70.4189760629922
97.95,-70.34412212695752
97.96666666666667,-70.26946245749035
97.98333333333333,-70.19499552587416
98.0,-70.12071980174126
98.01666666666667,-70.06715250327349
98.03333333333333,-70.0136707536789
98.05,-69.96027353191457
98.06666666666666,-69.9069598136722
98.08333333333333,-69.85372857168792
98.1,-69.80057877607129
98.11666666666666,-69.7475093946409
98.13333333333334,-69.69451939327992
98.15,-69.64160773631447
98.16666666666667,-69.58877338687452
98.18333333333334,-69.53601530729405
98.2,-69.48333245949858
98.21666666666667,-69.43072380539864
98.23333333333333,-69.3781883072952
98.25,-69.32572492827991
98.26666666666667,-69.27333263263378
98.28333333333333,-69.22101038622834
98.3,-69.16875715691809
98.31666666666666,-69.11657191493045
98.33333333333333,-69.06445363325038
98.35,-69.01240128798867
98.36666666666666,-68.96041385875384
98.38333333333334,-68.90849032900782
98.4,-68.85662968639663
98.41666666666667,-68.80483092309053
98.43333333333334,-68.7530930360915
98.45,-68.70141502754268
98.46666666666667,-68.6497959050054
98.48333333333333,-68.59823468173951
98.5,-68.54673037695271
98.51666666666667,-68.49528201605087
98.53333333333333,-68.44388863085429
98.55,-68.392549259819
98.56666666666666,-68.34126294823363
98.58333333333333,-68.29002874840468
98.6,-68.23884571983265
98.61666666666666,-68.18771292937308
98.63333333333334,-68.1366294513864
98.65,-68.08559436787958
98.66666666666667,-68.03460676864148
98.68333333333334,-67.98366575136363
98.7,-67.93277042175468
98.71666666666667,-67.88191989365296
98.73333333333333,-67.83111328912636
98.75,-67.78034973856703
98.76666666666667,-67.72962838079063
98.78333333333333,-67.67894836311122
98.8,-67.62830884143622
98.81666666666666,-67.57770898033486
98.83333333333333,-67.52714795312399
98.85,-67.47662494192772
98.86666666666666,-67.4261391377615
98.88333333333334,-67.37568974058765
98.9,-67.32527595938203
98.91666666666667,-67.2748970121965
98.93333333333334,-67.22455212622104
98.95,-67.17424053783374
98.96666666666667,-67.12396149265696
98.98333333333333,-67.07371424561376
99.0,-67.02349806097094
99.01666666666667,-66.97331221238855
99.03333333333333,-66.92315598296749
99.05,-66.8730286652819
99.06666666666666,-66.82292956142628
99.08333333333333,-66.77285798304608
99.1,-66.72281325137689
99.11666666666666,-66.67279469726685
99.13333333333334,-66.6228016612052
99.15,-66.57283349334902
99.16666666666667,-66.52288955354695
99.18333333333334,-66.47296921134597
99.2,-66.42307184602056
99.21666666666667,-66.37319684656977
99.23333333333333,-66.32334361174338
99.25,-66.27351155004581
99.26666666666667,-66.2237000797521
99.28333333333333,-66.17390862892547
99.3,-66.12413663543994
99.31666666666666,-66.0743835470091
99.33333333333333,-66.02464882123896
99.35,-65.97493192568994
99.36666666666666,-65.92523233795025
99.38333333333334,-65.87554954575123
99.4,-65.82588304709303
99.41666666666667,-65.7762323503984
99.43333333333334,-65.7265969747105
99.45,-65.67697644991227
99.46666666666667,-65.62737031697179
99.48333333333333,-65.57777812823625
99.5,-65.52819944773849
99.51666666666667,-65.47863385154245
99.53333333333333,-65.42908092810734
99.55,-65.3795402786743
99.56666666666666,-65.33001151768258
99.58333333333333,-65.280494273176
99.6,-65.23098818724004
99.61666666666666,-65.18149291642331
99.63333333333334,-65.13200813218087
99.65,-65.08253352128376
99.66666666666667,-65.03306878624231
99.68333333333334,-64.9836136456938
99.7,-64.93416783478266
99.71666666666667,-64.88473110551374
99.73333333333333,-64.83530322707472
99.75,-64.78588398612483
99.76666666666667,-64.73647318706402
99.78333333333333,-64.68707065224734
99.8,-64.63767622217566
99.81666666666666,-64.5882897556449
99.83333333333333,-64.53891112984759
99.85,-64.4895402404402
99.86666666666666,-64.44017700157225
99.88333333333334,-64.39082134587031
99.9,-64.3414732243827
99.91666666666667,-64.29213260648685
99.93333333333334,-64.24279947975835
99.95,-64.19347384980743
99.96666666666667,-64.14415574006853
99.98333333333333,-64.09484519157364
100.0,-64.0455422626789
100.01666666666667,-64.0167657787732
100.03333333333333,-63.987894488202194
100.05,-63.958929012390335
100.06666666666666,-63.92986998618338
100.08333333333333,-63.900718057470904
100.1,-63.87147388678665
100.11666666666666,-63.842138146890406
100.13333333333334,-63.81271152234064
100.15,-63.783194709053596
100.16666666666667,-63.7535884138415
100.18333333333334,-63.723893353953706
100.2,-63.694110256606656
100.21666666666667,-63.66423985850561
100.23333333333333,-63.63428290535764
100.25,-63.6042401513987
100.26666666666667,-63.57411235889061
100.28333333333333,-63.543900297638416
100.3,-63.513604744492234
100.31666666666666,-63.483226482855386
100.33333333333333,-63.452766302170254
100.35,-63.42222499743948
100.36666666666666,-63.3916033686876
100.38333333333334,-63.3609022204769
100.4,-63.330122361368076
100.41666666666667,-63.29926460340697
100.43333333333334,-63.26832976158912
100.45,-63.23731865333102
100.46666666666667,-63.20623209792102
100.48333333333333,-63.175070915978964
100.5,-63.1438359289042
100.51666666666667,-63.11252795831727
100.53333333333333,-63.08114782552002
100.55,-63.04969635092615
100.56666666666666,-63.01817435352665
100.58333333333333,-62.98658265032815
100.6,-62.95492205582753
100.61666666666666,-62.923193381474995
100.63333333333334,-62.891397435158915
100.65,-62.85953502069994
100.66666666666667,-62.82760693735618
100.68333333333334,-62.795613979364376
100.7,-62.76355693548151
100.71666666666667,-62.7314365885463
100.73333333333333,-62.69925371508531
100.75,-62.667009084917666
100.76666666666667,-62.63470346080333
100.78333333333333,-62.60233759810071
100.8,-62.569912244468775
100.81666666666666,-62.537428139575056
100.83333333333333,-62.50488601485461
100.85,-62.472286593269864
100.86666666666666,-62.439630589121954
100.88333333333334,-62.40691870786735
100.9,-62.37415164597139
100.91666666666667,-62.34133009079281
100.93333333333334,-62.30845472047028
100.95,-62.27552620386656
100.96666666666667,-62.24254520049726
100.98333333333333,-62.20951236051478
101.0,-62.1764283246904
101.01666666666667,-62.11251559942757
101.03333333333333,-62.04870682241017
101.05,-61.98500183695481
101.06666666666666,-61.921400480982264
101.08333333333333,-61.857902587094095
101.1,-61.79450798262357
101.11666666666666,-61.731216489734166
101.13333333333334,-61.66802792550928
101.15,-61.60494210205555
101.16666666666667,-61.5419588266251
101.18333333333334,-61.47907790173
101.2,-61.41629912528491
101.21666666666667,-61.353622290729255
101.23333333333333,-61.291047187176204
101.25,-61.228573599543594
101.26666666666667,-61.166201308704814
101.28333333333333,-61.10393009161926
101.3,-61.04175972146428
101.31666666666666,-60.979689967744825
101.33333333333333,-60.91772059641031
101.35,-60.855851369935166
101.36666666666666,-60.7940820473838
101.38333333333334,-60.73241238445141
101.4,-60.67084213347068
101.41666666666667,-60.60937104339294
101.43333333333334,-60.54799885973577
101.45,-60.48672532448788
101.46666666666667,-60.42555017598885
101.48333333333333,-60.36447314876471
101.5,-60.30349397333727
101.51666666666667,-60.24261237599324
101.53333333333333,-60.18182807852184
101.55,-60.12114079793634
101.56666666666666,-60.060550246173804
101.58333333333333,-60.0000561297488
101.6,-59.93965814943416
101.61666666666666,-59.87935599989626
101.63333333333334,-59.81914936934239
101.65,-59.759037939170476
101.66666666666667,-59.699021383609214
101.68333333333334,-59.63909936938726
101.7,-59.57927155538976
101.71666666666667,-59.51953759235912
101.73333333333333,-59.459897122594704
