,Room Exergy Demand [W]
77.1,-0.09009259970452133
77.11666666666666,-0.09029056279505962
77.13333333333334,-0.09044265945939488
77.15,-0.09056703803123438
77.16666666666667,-0.09067438794577266
77.18333333333334,-0.09077104153860308
77.2,-0.09086077936888871
77.21666666666667,-0.09094588243326886
77.23333333333333,-0.09102774653548223
77.25,-0.09110724184724
77.26666666666667,-0.09118492394109365
77.28333333333333,-0.09126115815729748
77.3,-0.09133619323696988
77.31666666666666,-0.09141020521956905
77.33333333333333,-0.09148332382946824
77.35,-0.09155564849883951
77.36666666666666,-0.09162725824793878
77.38333333333334,-0.09169821787869935
77.4,-0.09176858193670775
77.41666666666667,-0.09183839730778767
77.43333333333334,-0.09190770498045989
77.45,-0.09197654125684972
77.46666666666667,-0.09204493864377022
77.48333333333333,-0.09211292649827962
77.5,-0.09218053152565289
77.51666666666667,-0.09224777817508177
77.53333333333333,-0.0923146889504397
77.55,-0.09238128466146224
77.56666666666666,-0.09244758464665544
77.58333333333333,-0.0925136069467354
77.6,-0.09257936845594063
77.61666666666666,-0.09264488505813431
77.63333333333334,-0.09271017173245677
77.65,-0.09277524265539373
77.66666666666667,-0.09284011128618795
77.68333333333334,-0.09290479043163866
77.7,-0.09296929232091926
77.71666666666667,-0.09303362865314017
77.73333333333333,-0.09309781064954224
77.75,-0.09316184909173265
77.76666666666667,-0.09322575436918157
77.78333333333333,-0.09328953649046083
77.8,-0.0933532051327159
77.81666666666666,-0.09341676965240044
77.83333333333333,-0.09348023911137666
77.85,-0.09354362228725369
77.86666666666666,-0.09360692769936405
77.88333333333334,-0.09367016361759996
77.9,-0.09373333806598017
77.91666666666667,-0.09379645884268079
77.93333333333334,-0.09385953352511059
77.95,-0.09392256947121681
77.96666666666667,-0.09398557383699807
77.98333333333333,-0.09404855356388186
78.0,-0.09411151539889369
78.01666666666667,-0.09066153882244576
78.03333333333333,-0.08863389609430046
78.05,-0.0874347069375472
78.06666666666666,-0.08671913058473023
78.08333333333333,-0.08628672792157036
78.1,-0.0860208391328839
78.11666666666666,-0.08585344793050731
78.13333333333334,-0.0857448076727828
78.15,-0.0856716204845938
78.16666666666667,-0.0856201738817568
78.18333333333334,-0.08558235226587177
78.2,-0.08555331649563229
78.21666666666667,-0.08553015199880476
78.23333333333333,-0.08551107973078853
78.25,-0.08549499459085838
78.26666666666667,-0.08548119458488786
78.28333333333333,-0.08546922131038553
78.3,-0.08545876549752814
78.31666666666666,-0.0854496107506034
78.33333333333333,-0.08544159972988008
78.35,-0.08543461359353088
78.36666666666666,-0.08542855936924845
78.38333333333334,-0.08542336200417038
78.4,-0.08541895929662739
78.41666666666667,-0.08541529856728035
78.43333333333334,-0.08541233440683792
78.45,-0.08541002711273694
78.46666666666667,-0.08540834156317033
78.48333333333333,-0.08540724639277861
78.5,-0.08540671334777053
78.51666666666667,-0.08540671678323188
78.53333333333333,-0.08540723327856545
78.55,-0.08540824130710112
78.56666666666666,-0.08540972096054708
78.58333333333333,-0.08541165372621418
78.6,-0.08541402230426526
78.61666666666666,-0.08541681043067038
78.63333333333334,-0.08542000276110612
78.65,-0.08542358472525433
78.66666666666667,-0.08542754244065749
78.68333333333334,-0.08543186262698046
78.7,-0.08543653252049103
78.71666666666667,-0.08544153981343623
78.73333333333333,-0.08544687260372068
78.75,-0.08545251934037645
78.76666666666667,-0.08545846879060552
78.78333333333333,-0.0854647099965355
78.8,-0.08547123225772366
78.81666666666666,-0.08547802509896305
78.83333333333333,-0.08548507824948531
78.85,-0.08549238164895347
78.86666666666666,-0.08549992540291512
78.88333333333334,-0.08550769979214654
78.9,-0.08551569526366473
78.91666666666667,-0.08552390242124258
78.93333333333334,-0.08553231202447127
78.95,-0.08554091498488067
78.96666666666667,-0.08554970236742974
78.98333333333333,-0.08555866538464021
79.0,-0.08556779540674571
79.01666666666667,-0.08206176197924832
79.03333333333333,-0.07998304255949766
79.05,-0.07873540660672197
79.06666666666666,-0.07797278501913661
79.08333333333333,-0.07749410100347019
79.1,-0.07718236522921838
79.11666666666666,-0.07696939093564174
79.13333333333334,-0.07681534205693213
79.15,-0.07669687195043108
79.16666666666667,-0.07660023941522599
79.18333333333334,-0.07651730981703865
79.2,-0.07644322956549633
79.21666666666667,-0.07637507178812268
79.23333333333333,-0.07631104617258565
79.25,-0.07625003692889573
79.26666666666667,-0.07619133173780558
79.28333333333333,-0.07613446218667821
79.3,-0.07607910931474576
79.31666666666666,-0.07602504734956006
79.33333333333333,-0.07597210990789796
79.35,-0.07592016945550245
79.36666666666666,-0.07586912465765401
79.38333333333334,-0.07581889244635151
79.4,-0.07576940293437344
79.41666666666667,-0.07572059609019005
79.43333333333334,-0.07567241947317169
79.45,-0.07562482665963123
79.46666666666667,-0.07557777611180921
79.48333333333333,-0.07553123033824355
79.5,-0.0754851552418057
79.51666666666667,-0.07543951960906749
79.53333333333333,-0.07539429470772475
79.55,-0.07534945395741108
79.56666666666666,-0.07530497263008057
79.58333333333333,-0.07526082763966938
79.6,-0.07521699732587757
79.61666666666666,-0.07517346128870771
79.63333333333334,-0.07513020024143431
79.65,-0.07508719588668178
79.66666666666667,-0.07504443079916347
79.68333333333334,-0.07500188833577867
79.7,-0.07495955255414744
79.71666666666667,-0.07491740814638359
79.73333333333333,-0.07487544036485139
79.75,-0.0748336349734937
79.76666666666667,-0.07479197821231874
79.78333333333333,-0.07475045675304251
79.8,-0.07470905765928887
79.81666666666666,-0.0746677683701044
79.83333333333333,-0.07462657666504866
79.85,-0.07458547065734264
79.86666666666666,-0.074544438767128
79.88333333333334,-0.07450346971735815
79.9,-0.07446255251127125
79.91666666666667,-0.07442167644245454
79.93333333333334,-0.07438083106565084
79.95,-0.07434000620853211
79.96666666666667,-0.07429919195819701
79.98333333333333,-0.07425837866804781
80.0,-0.07421755694765839
80.01666666666667,-0.06869077317004593
80.03333333333333,-0.06539930726800829
80.05,-0.06340845765074175
80.06666666666666,-0.06217607058492155
80.08333333333333,-0.06138735329315736
80.1,-0.06085927906068657
80.11666666666666,-0.06048524324002256
80.13333333333334,-0.06020300677984156
80.15,-0.059976117434201205
80.16666666666667,-0.05978313444214515
80.18333333333334,-0.05961137338511369
80.2,-0.05945327099434757
80.21666666666667,-0.05930426946706384
80.23333333333333,-0.059161582960446
80.25,-0.05902347666239821
80.26666666666667,-0.05888884422051401
80.28333333333333,-0.058756959052661144
80.3,-0.05862732722288765
80.31666666666666,-0.05849959986822812
80.33333333333333,-0.05837352055956641
80.35,-0.05824889336545649
80.36666666666666,-0.058125563146796164
80.38333333333334,-0.05800340322201491
80.4,-0.0578823074417992
80.41666666666667,-0.05776218499528344
80.43333333333334,-0.05764295687352405
80.45,-0.05752455342114053
80.46666666666667,-0.057406912538906944
80.48333333333333,-0.05728997836351725
80.5,-0.05717370025434521
80.51666666666667,-0.057058031974281116
80.53333333333333,-0.05694293104924936
80.55,-0.056828358233597526
80.56666666666666,-0.05671427706273843
80.58333333333333,-0.0566006534724947
80.6,-0.056487455487039574
80.61666666666666,-0.05637465294037227
80.63333333333334,-0.05626221725337215
80.65,-0.05615012121651636
80.66666666666667,-0.05603833882060301
80.68333333333334,-0.055926845124554085
80.7,-0.055815616102039944
80.71666666666667,-0.05570462855905655
80.73333333333333,-0.05559386002349238
80.75,-0.0554832886723888
80.76666666666667,-0.05537289327783688
80.78333333333333,-0.05526265314231923
80.8,-0.05515254805620863
80.81666666666666,-0.05504255827463508
80.83333333333333,-0.054932664480782
80.85,-0.05482284775866676
80.86666666666666,-0.054713089603966654
80.88333333333334,-0.054603371890877654
80.9,-0.0544936768638088
80.91666666666667,-0.054383987165681304
80.93333333333334,-0.05427428579775057
80.95,-0.05416455616082241
80.96666666666667,-0.05405478202075967
80.98333333333333,-0.05394494755134633
81.0,-0.05383503731694166
81.01666666666667,-0.05436529314175579
81.03333333333333,-0.05463415848113217
81.05,-0.054750865966123954
81.06666666666666,-0.05477877015684324
81.08333333333333,-0.054754652216045016
81.1,-0.05469989243221407
81.11666666666666,-0.05462693880004861
81.13333333333334,-0.05454305387518719
81.15,-0.054452486410793616
81.16666666666667,-0.05435773086238089
81.18333333333334,-0.05426025858579823
81.2,-0.05416094276345326
81.21666666666667,-0.05406030572793213
81.23333333333333,-0.053958663144391454
81.25,-0.05385620830315835
81.26666666666667,-0.05375306150329233
81.28333333333333,-0.053649299127399235
81.3,-0.05354497083323681
81.31666666666666,-0.05344010978493842
81.33333333333333,-0.053334738799021036
81.35,-0.05322887406141553
81.36666666666666,-0.05312252742568566
81.38333333333334,-0.05301570783208601
81.4,-0.05290842222899015
81.41666666666667,-0.052800676144951667
81.43333333333334,-0.05269247408985091
81.45,-0.052583819827282365
81.46666666666667,-0.05247471654586494
81.48333333333333,-0.05236516699993068
81.5,-0.0522551735940963
81.51666666666667,-0.05214473847192731
81.53333333333333,-0.052033863544931905
81.55,-0.05192255054417634
81.56666666666666,-0.0518108010473338
81.58333333333333,-0.05169861650245825
81.6,-0.051585998238345414
81.61666666666666,-0.05147294748357827
81.63333333333334,-0.051359465375762005
81.65,-0.05124555297278835
81.66666666666667,-0.05113121126091449
81.68333333333334,-0.05101644115268335
81.7,-0.05090124350904262
81.71666666666667,-0.050785619134594846
81.73333333333333,-0.05066956877764973
81.75,-0.05055309316661441
81.76666666666667,-0.05043619298720962
81.78333333333333,-0.050318868896597424
81.8,-0.05020112154119704
81.81666666666666,-0.05008295156061596
81.83333333333333,-0.049964359589799306
81.85,-0.04984534627708112
81.86666666666666,-0.049725912286863384
81.88333333333334,-0.04960605830547262
81.9,-0.04948578506335508
81.91666666666667,-0.04936509332946054
81.93333333333334,-0.049243983926102665
81.95,-0.04912245773996363
81.96666666666667,-0.04900051571821991
81.98333333333333,-0.04887815889336973
82.0,-0.048755388377151335
82.01666666666667,-0.045036861079206826
82.03333333333333,-0.042788586204780356
82.05,-0.041395140640126483
82.06666666666666,-0.040499785329240236
82.08333333333333,-0.03989551625549824
82.1,-0.03946205380647569
82.11666666666666,-0.03912938586617008
82.13333333333334,-0.03885666425095096
82.15,-0.03861998148333297
82.16666666666667,-0.03840528592722198
82.18333333333334,-0.03820427154454484
82.2,-0.03801199065729946
82.21666666666667,-0.03782546544323664
82.23333333333333,-0.03764287883178692
82.25,-0.03746310194821139
82.26666666666667,-0.037285417239294766
82.28333333333333,-0.03710935562673956
82.3,-0.03693460023457921
82.31666666666666,-0.036760929072391514
82.33333333333333,-0.03658818064569547
82.35,-0.036416233060795715
82.36666666666666,-0.036244991161804005
82.38333333333334,-0.036074378469093164
82.4,-0.035904332032995735
82.41666666666667,-0.03573479902604965
82.43333333333334,-0.0355657344712342
82.45,-0.03539709963850222
82.46666666666667,-0.03522886091076146
82.48333333333333,-0.03506098892450009
82.5,-0.034893457935654806
82.51666666666667,-0.034726245307896864
82.53333333333333,-0.03455933111131267
82.55,-0.03439269779364721
82.56666666666666,-0.03422632990634199
82.58333333333333,-0.03406021387836967
82.6,-0.03389433781598784
82.61666666666666,-0.0337286913465109
82.63333333333334,-0.0335632654630674
82.65,-0.033398052401456546
82.66666666666667,-0.033233045530239806
82.68333333333334,-0.033068239255258855
82.7,-0.032903628927200855
82.71666666666667,-0.03273921076119422
82.73333333333333,-0.032574981763972985
82.75,-0.032410939685139806
82.76666666666667,-0.032247082936866116
82.78333333333333,-0.032083410546036153
82.8,-0.03191992210931937
82.81666666666666,-0.03175661774350042
82.83333333333333,-0.0315934980479398
82.85,-0.03143056404985253
82.86666666666666,-0.031267817184155416
82.88333333333334,-0.031105259250358154
82.9,-0.030942892378996584
82.91666666666667,-0.030780719004464087
82.93333333333334,-0.030618741835893
82.95,-0.030456963827157228
82.96666666666667,-0.03029538816046412
82.98333333333333,-0.030134018212592227
83.0,-0.02997285753656412
83.01666666666667,-0.026061203449684534
83.03333333333333,-0.02369268417819744
83.05,-0.022220874873120033
83.06666666666666,-0.02127141467051477
83.08333333333333,-0.02062727536341068
83.1,-0.020162468658686105
83.11666666666666,-0.01980372611184174
83.13333333333334,-0.019508337702940914
83.15,-0.019251327826568274
83.16666666666667,-0.019018029086957766
83.18333333333334,-0.018799778000648505
83.2,-0.01859141734408729
83.21666666666667,-0.01838984473725817
83.23333333333333,-0.018193167641690364
83.25,-0.018000210244474974
83.26666666666667,-0.017810224795996324
83.28333333333333,-0.01762272194748326
83.3,-0.017437370523206437
83.31666666666666,-0.017253937899076383
83.33333333333333,-0.017072254208111013
83.35,-0.016892190630455158
83.36666666666666,-0.01671364601471967
83.38333333333334,-0.01653653848374996
83.4,-0.016360800064049698
83.41666666666667,-0.016186373141198765
83.43333333333334,-0.01601320806649462
83.45,-0.015841261474814208
83.46666666666667,-0.015670495079347015
83.48333333333333,-0.015500874768055934
83.5,-0.015332369912747102
83.51666666666667,-0.015164952815079255
83.53333333333333,-0.014998598280895495
83.55,-0.01483328325029169
83.56666666666666,-0.014668986508195852
83.58333333333333,-0.014505688429182217
83.6,-0.014343370762609574
83.61666666666666,-0.014182016463046754
83.63333333333334,-0.014021609524358923
83.65,-0.013862134855136677
83.66666666666667,-0.013703578160036626
83.68333333333334,-0.013545925848091136
83.7,-0.013389164946143308
83.71666666666667,-0.013233283028469102
83.73333333333333,-0.01307826816111606
83.75,-0.01292410883673765
83.76666666666667,-0.012770793950797681
83.78333333333333,-0.012618312749458394
83.8,-0.01246665480920008
83.81666666666666,-0.012315810006082561
83.83333333333333,-0.012165768503389612
83.85,-0.0120165207284397
83.86666666666666,-0.011868057360506636
83.88333333333334,-0.011720369321163302
83.9,-0.011573447774756282
83.91666666666667,-0.011427284115576749
83.93333333333334,-0.011281869962426734
83.95,-0.011137197160295391
83.96666666666667,-0.010993257787284359
83.98333333333333,-0.010850044130642215
84.0,-0.010707548713969046
84.01666666666667,-0.014603028051100803
84.03333333333333,-0.016837642121045143
84.05,-0.018106859804134928
84.06666666666666,-0.018813724637907366
84.08333333333333,-0.019192049875597018
84.1,-0.019377656398651542
84.11666666666666,-0.019449581008694587
84.13333333333334,-0.01945392460921008
84.15,-0.019417661613223187
84.16666666666667,-0.01935664204548112
84.18333333333334,-0.019280232673303314
84.2,-0.019194011870020285
84.21666666666667,-0.01910133659848198
84.23333333333333,-0.019004255280806112
84.25,-0.018904040832021234
84.26666666666667,-0.01880150288135513
84.28333333333333,-0.018697171352683166
84.3,-0.018591404999976753
84.31666666666666,-0.018484455974105574
84.33333333333333,-0.01837650860135267
84.35,-0.01826770290273983
84.36666666666666,-0.01815814910069701
84.38333333333334,-0.018047936691356688
84.4,-0.01793714027081089
84.41666666666667,-0.01782582335839396
84.43333333333334,-0.017714040986867016
84.45,-0.017601841495953025
84.46666666666667,-0.01748926784587858
84.48333333333333,-0.01737635856905058
84.5,-0.01726314852704368
84.51666666666667,-0.017149669468704835
84.53333333333333,-0.01703595051322649
84.55,-0.016922018516930024
84.56666666666666,-0.016807898394644593
84.58333333333333,-0.016693613380067474
84.6,-0.016579185247001915
84.61666666666666,-0.016464634494778693
84.63333333333334,-0.016349980516473385
84.65,-0.016235241735083786
84.66666666666667,-0.016120435712371452
84.68333333333334,-0.016005579261612713
84.7,-0.0158906885248899
84.71666666666667,-0.0157757790545259
84.73333333333333,-0.015660865873819114
84.75,-0.01554596352402145
84.76666666666667,-0.015431086123189778
84.78333333333333,-0.01531624738916793
84.8,-0.015201460686667948
84.81666666666666,-0.015086739038992252
84.83333333333333,-0.014972095159152628
84.85,-0.014857541468350964
84.86666666666666,-0.0147430901045676
84.88333333333334,-0.014628752937207272
84.9,-0.014514541572911627
84.91666666666667,-0.014400467365365294
84.93333333333334,-0.01428654142068367
84.95,-0.014172774596668478
84.96666666666667,-0.014059177511217559
84.98333333333333,-0.013945760534346234
85.0,-0.013832533797007706
85.01666666666667,-0.017281343271589686
85.03333333333333,-0.019273562923783055
85.05,-0.020418127253987377
85.06666666666666,-0.021068303299394117
85.08333333333333,-0.02142924497007925
85.1,-0.02162025207180622
85.11666666666666,-0.021710822334601403
85.13333333333334,-0.0217415373380914
85.15,-0.021736169184403225
85.16666666666667,-0.021708703191915243
85.18333333333334,-0.021667415174651008
85.2,-0.021617241322469
85.21666666666667,-0.021561157619321147
85.23333333333333,-0.021500984221563484
85.25,-0.0214378556201236
85.26666666666667,-0.021372496271642276
85.28333333333333,-0.021305382814987766
85.3,-0.021236840070238242
85.31666666666666,-0.021167098171335774
85.33333333333333,-0.021096326912564016
85.35,-0.021024656605513878
85.36666666666666,-0.02095219092940208
85.38333333333334,-0.02087901500941257
85.4,-0.02080520057793787
85.41666666666667,-0.02073080938494185
85.43333333333334,-0.020655895522032255
85.45,-0.020580507026764255
85.46666666666667,-0.02050468707702949
85.48333333333333,-0.020428474860509457
85.5,-0.02035190626374576
85.51666666666667,-0.02027501441104651
85.53333333333333,-0.02019783010550314
85.55,-0.020120382193647972
85.56666666666666,-0.0200426978653773
85.58333333333333,-0.019964802917828994
85.6,-0.019886721972286817
85.61666666666666,-0.019808478658078207
85.63333333333334,-0.019730095777698756
85.65,-0.019651595444211314
85.66666666666667,-0.01957299918511007
85.68333333333334,-0.019494328050053595
85.7,-0.01941560269469318
85.71666666666667,-0.01933684343176438
85.73333333333333,-0.01925807029549207
85.75,-0.01917930308414781
85.76666666666667,-0.019100561389615356
85.78333333333333,-0.01902186461355845
85.8,-0.018943231992451466
85.81666666666666,-0.018864682601061833
85.83333333333333,-0.018786235353374255
85.85,-0.018707909001881476
85.86666666666666,-0.018629722125790078
85.88333333333334,-0.018551693128249884
85.9,-0.01847384021055803
85.91666666666667,-0.018396181366570875
85.93333333333334,-0.018318734362853643
