,Room Heat Gain [W]
81.38333333333334,-0.8766958509579581
81.4,-0.8758752765428804
81.41666666666667,-0.8750452530281564
81.43333333333334,-0.874205823983857
81.45,-0.8733570207799403
81.46666666666667,-0.8724988653675154
81.48333333333333,-0.8716313725688148
81.5,-0.8707545514471501
81.51666666666667,-0.869868406754252
81.53333333333333,-0.8689729393906418
81.55,-0.8680681472473225
81.56666666666666,-0.8671540256418514
81.58333333333333,-0.8662305677024354
81.6,-0.8652977645296233
81.61666666666666,-0.8643556055048975
81.63333333333334,-0.8634040784363909
81.65,-0.8624431697397389
81.66666666666667,-0.8614728645665006
81.68333333333334,-0.8604931467620341
81.7,-0.8595039992317652
81.71666666666667,-0.8585054038556791
81.73333333333333,-0.857497341483501
81.75,-0.8564797925455271
81.76666666666667,-0.8554527366638619
81.78333333333333,-0.85441615288784
81.8,-0.8533700199937054
81.81666666666666,-0.8523143165500339
81.83333333333333,-0.8512490209532492
81.85,-0.8501741117345925
81.86666666666666,-0.8490895676067036
81.88333333333334,-0.8479953675648024
81.9,-0.8468914912682369
81.91666666666667,-0.8457779189480638
81.93333333333334,-0.844654631665253
81.95,-0.8435216115044568
81.96666666666667,-0.84237884151327
81.98333333333333,-0.8412263061351041
82.0,-0.8400639911123865
82.01666666666667,-0.7773356337087535
82.03333333333333,-0.7398091002115204
82.05,-0.7169571716116176
82.06666666666666,-0.7026672510459927
82.08333333333333,-0.6933864452326665
82.1,-0.6870469201747104
82.11666666666666,-0.6824430665129664
82.13333333333334,-0.67887035113813
82.15,-0.6759157861676915
82.16666666666667,-0.6733362761214418
82.18333333333334,-0.6709879242016238
82.2,-0.6687849055427251
82.21666666666667,-0.6666755075192213
82.23333333333333,-0.6646281457975571
82.25,-0.6626231844061597
82.26666666666667,-0.6606481359335551
82.28333333333333,-0.6586948345400894
82.3,-0.6567577625629989
82.31666666666666,-0.6548330531437538
82.33333333333333,-0.6529178912995273
82.35,-0.6510101498015198
82.36666666666666,-0.6491081649833177
82.38333333333334,-0.6472105962753479
82.4,-0.6453163366189831
82.41666666666667,-0.6434244532149933
82.43333333333334,-0.6415341481208391
82.45,-0.639644730496578
82.46666666666667,-0.6377555970474077
82.48333333333333,-0.6358662172339488
82.5,-0.6339761224134842
82.51666666666667,-0.6320848970905899
82.53333333333333,-0.6301921720849198
82.55,-0.628297618949576
82.56666666666666,-0.6264009453308518
82.58333333333333,-0.6245018911532346
82.6,-0.6226002252383144
82.61666666666666,-0.620695742696383
82.63333333333334,-0.6187882623072407
82.65,-0.6168776244647991
82.66666666666667,-0.614963689343737
82.68333333333334,-0.6130463353131593
82.7,-0.6111254573891074
82.71666666666667,-0.6092009658936453
82.73333333333333,-0.6072727852399719
82.75,-0.6053408531540148
82.76666666666667,-0.6034051192966217
82.78333333333333,-0.6014655444784542
82.8,-0.5995220999210384
82.81666666666666,-0.5975747664201663
82.83333333333333,-0.5956235337285458
82.85,-0.5936683996068799
82.86666666666666,-0.5917093695183212
82.88333333333334,-0.5897464558842178
82.9,-0.5877796775125869
82.91666666666667,-0.5858090591418507
82.93333333333334,-0.5838346309421316
82.95,-0.5818564279940498
82.96666666666667,-0.5798744900216206
82.98333333333333,-0.5778888607892744
83.0,-0.5758995877884748
83.01666666666667,-0.5020910969373138
83.03333333333333,-0.45769263246080905
83.05,-0.4304225064897764
83.06666666666666,-0.41314942374495633
83.08333333333333,-0.4017284099235743
83.1,-0.39374705925580805
83.11666666666666,-0.3877988939223845
83.13333333333334,-0.38306202394825656
83.15,-0.3790546940555487
83.16666666666667,-0.3754933550886259
83.18333333333334,-0.37221018773116155
83.2,-0.36910512114224425
83.21666666666667,-0.36611787972742604
83.23333333333333,-0.36321166853819403
83.25,-0.3603636295720662
83.26666666666667,-0.35755924206746387
83.28333333333333,-0.3547890240512819
83.3,-0.3520465798934462
83.31666666666666,-0.34932743685365797
83.33333333333333,-0.34662834559943195
83.35,-0.3439468555663704
83.36666666666666,-0.34128105317078433
83.38333333333334,-0.33862939759862154
83.4,-0.33599061586272305
83.41666666666667,-0.3333636336555325
83.43333333333334,-0.33074752878287655
83.45,-0.3281414985216846
83.46666666666667,-0.32554483631602127
83.48333333333333,-0.322956914352532
83.5,-0.32037717027322593
83.51666666666667,-0.31780509652461053
83.53333333333333,-0.315240232216244
83.55,-0.31268215601030536
83.56666666666666,-0.31013048058731935
83.58333333333333,-0.3075848477394023
83.6,-0.3050449242336375
83.61666666666666,-0.3025103985674832
83.63333333333334,-0.2999809777442958
83.65,-0.2974563848780235
83.66666666666667,-0.2949363568818929
83.68333333333334,-0.29242064269750095
83.7,-0.28990900160271543
83.71666666666667,-0.2874012018403543
83.73333333333333,-0.28489701954240443
83.75,-0.2823962374268679
83.76666666666667,-0.27989864437740836
83.78333333333333,-0.27740403439270267
83.8,-0.27491220621615564
83.81666666666666,-0.27242296272960026
83.83333333333333,-0.2699361107436289
83.85,-0.2674514605428764
83.86666666666666,-0.2649688256708335
83.88333333333334,-0.2624880227648949
83.9,-0.2600088716159007
83.91666666666667,-0.2575311949289547
83.93333333333334,-0.25505481824692045
83.95,-0.25257957003368575
83.96666666666667,-0.2501052818784501
83.98333333333333,-0.24763178799883764
84.0,-0.24515892590611657
84.01666666666667,-0.3350209111842105
84.03333333333333,-0.38706577135938763
84.05,-0.4170841678943058
84.06666666666666,-0.4342448350558243
84.08333333333333,-0.44387695808488087
84.1,-0.44908213963080923
84.11666666666666,-0.45166865239806003
84.13333333333334,-0.4526931612978539
84.15,-0.4527750206412141
84.16666666666667,-0.4522787531757634
84.18333333333334,-0.451420090790513
84.2,-0.4503276650964532
84.21666666666667,-0.4490789466914521
84.23333333333333,-0.44772122109022044
84.25,-0.4462838589376891
84.26666666666667,-0.444785515712086
84.28333333333333,-0.44323837194104576
84.3,-0.4416506438467574
84.31666666666666,-0.4400280788519012
84.33333333333333,-0.4383748547323648
84.35,-0.43669412534054575
84.36666666666666,-0.43498835732592245
84.38333333333334,-0.43325954066432737
84.4,-0.43150932377143364
84.41666666666667,-0.4297391020485065
84.43333333333334,-0.427950077767188
84.45,-0.4261433014325879
84.46666666666667,-0.4243197020307586
84.48333333333333,-0.42248010886617826
84.5,-0.4206252689365101
84.51666666666667,-0.41875585967507806
84.53333333333333,-0.41687250002197895
84.55,-0.4149757587867801
84.56666666666666,-0.4130661620039215
84.58333333333333,-0.4111441988809323
84.6,-0.4092103268585561
84.61666666666666,-0.40726497585102756
84.63333333333334,-0.40530855211535105
84.65,-0.403341441375369
84.66666666666667,-0.4013640113062441
84.68333333333334,-0.399376614149287
84.7,-0.39737958847448074
84.71666666666667,-0.3953732610702294
84.73333333333333,-0.39335794833820426
84.75,-0.3913339573604086
84.76666666666667,-0.3893015872800485
84.78333333333333,-0.387261129793842
84.8,-0.38521287026163314
84.81666666666666,-0.38315708793284103
84.83333333333333,-0.38109405666969
84.85,-0.3790240453577553
84.86666666666666,-0.3769473180691269
84.88333333333334,-0.37486413438300586
84.9,-0.37277474948379374
84.91666666666667,-0.37067941436328816
84.93333333333334,-0.368578375911693
84.95,-0.3664718768512557
84.96666666666667,-0.36436015590630483
84.98333333333333,-0.3622434475498873
85.0,-0.3601219821843112
85.01666666666667,-0.45033036111796415
85.03333333333333,-0.5027169901750465
85.05,-0.5330729014032461
85.06666666666666,-0.550567192217242
85.08333333333333,-0.5605294028941065
85.1,-0.5660614833861473
85.11666666666666,-0.568972045344511
85.13333333333334,-0.5703180843948303
85.15,-0.5707192771820094
85.16666666666667,-0.5705404603330104
85.18333333333334,-0.5699976710358062
85.2,-0.5692198374418316
85.21666666666667,-0.5682847181382006
85.23333333333333,-0.567239877683096
85.25,-0.5661149572274098
85.26666666666667,-0.5649288739398874
85.28333333333333,-0.563694061277306
85.3,-0.5624189800985808
85.31666666666666,-0.5611096140072201
85.33333333333333,-0.5597703687391837
85.35,-0.5584046184860048
85.36666666666666,-0.557015042528701
85.38333333333334,-0.5556038368403051
85.4,-0.5541728492171918
85.41666666666667,-0.5527236685145606
85.43333333333334,-0.5512576854110269
85.45,-0.549776134299835
85.46666666666667,-0.5482801244638267
85.48333333333333,-0.5467706627355711
85.5,-0.5452486714573979
85.51666666666667,-0.5437150025196615
85.53333333333333,-0.5421704488536534
85.55,-0.540615753940233
85.56666666666666,-0.5390516196332708
85.58333333333333,-0.5374787130587038
85.6,-0.5358976722883426
85.61666666666666,-0.5343091111567977
85.63333333333334,-0.5327136235999054
85.65,-0.531111787269424
85.66666666666667,-0.5295041662618435
85.68333333333334,-0.5278913139680829
85.7,-0.5262737752920809
85.71666666666667,-0.5246520879942712
85.73333333333333,-0.5230267844045936
85.75,-0.521398392551714
85.76666666666667,-0.5197674369454035
85.78333333333333,-0.5181344389985877
85.8,-0.5164999176935907
85.81666666666666,-0.5148643896642094
85.83333333333333,-0.5132283692083774
85.85,-0.5115923682562576
85.86666666666666,-0.5099568960346839
85.88333333333334,-0.5083224589768937
85.9,-0.5066895600001544
85.91666666666667,-0.5050586983339145
85.93333333333334,-0.5034303689549764
85.95,-0.501805061932176
85.96666666666667,-0.5001832619098423
85.98333333333333,-0.4985654475747651
86.0,-0.496952090954043
86.01666666666667,-0.546640532001364
86.03333333333333,-0.5753246633354896
86.05,-0.5917776085963017
86.06666666666666,-0.6010936321202507
86.08333333333333,-0.606233904550777
